ax,ay,az,gx,gy,gz,mx,my,mz
0.03,-0.01,0.96,-0.12,1.46,-49.68,-17.68,-10.45,31.73
0.03,-0.01,0.96,-0.49,1.83,-52.37,-17.68,-10.45,31.73
0.03,-0.01,0.96,-0.49,1.83,-52.37,-17.68,-10.45,31.73
0.02,-0.01,0.96,-1.10,2.14,-54.14,-17.68,-10.45,31.73
0.02,-0.01,0.96,-2.01,2.44,-56.34,-17.33,-12.18,31.69
0.02,-0.01,0.96,-2.01,2.44,-56.34,-17.33,-12.18,31.69
0.02,-0.01,0.96,-2.26,2.38,-58.65,-17.33,-12.18,31.69
0.02,-0.01,0.96,-2.32,2.32,-60.85,-17.33,-12.18,31.69
0.01,-0.01,0.96,-2.32,2.32,-60.85,-17.33,-12.18,31.69
0.01,0.01,0.96,-2.08,1.89,-63.54,-17.33,-12.18,31.69
0.01,0.01,0.96,-2.08,1.89,-63.54,-17.33,-12.18,31.69
0.03,-0.02,0.96,-0.24,0.55,-65.67,-17.33,-12.18,31.69
0.03,-0.02,0.96,-0.61,0.24,-69.58,-17.33,-12.18,31.69
0.01,0.01,0.96,-0.61,0.24,-69.58,-17.33,-12.18,31.69
0.01,-0.01,0.96,-1.77,1.34,-72.08,-16.80,-14.23,31.57
0.01,-0.01,0.96,-1.77,1.34,-72.08,-16.80,-14.23,31.57
0.01,0.01,0.96,-0.12,0.00,-74.40,-16.80,-14.23,31.57
0.01,-0.01,0.97,-0.79,0.24,-73.97,-16.80,-14.23,31.57
0.01,-0.01,0.97,-0.79,0.24,-73.97,-16.80,-14.23,31.57
-0.01,-0.00,0.97,-1.16,0.67,-74.34,-16.80,-14.23,31.57
-0.01,-0.00,0.97,-1.16,0.67,-74.34,-16.80,-14.23,31.57
-0.01,-0.01,0.96,-0.12,-0.55,-77.03,-16.80,-14.23,31.57
-0.01,0.01,0.96,-1.65,0.49,-78.61,-16.80,-14.23,31.57
-0.01,0.01,0.96,-1.65,0.49,-78.61,-16.80,-14.23,31.57
0.00,0.00,0.96,-0.98,0.37,-81.48,-15.00,-17.54,31.52
0.02,0.01,0.97,-1.53,0.43,-85.69,-15.00,-17.54,31.52
0.02,0.01,0.97,-1.53,0.43,-85.69,-15.00,-17.54,31.52
0.03,0.00,0.96,-2.01,0.37,-90.03,-15.00,-17.54,31.52
0.03,0.00,0.96,-2.01,0.37,-90.03,-15.00,-17.54,31.52
0.04,0.00,0.96,-1.77,0.06,-93.14,-15.00,-17.54,31.52
0.05,-0.01,0.96,-2.20,0.24,-94.85,-15.00,-17.54,31.52
0.05,-0.01,0.96,-2.20,0.24,-94.85,-15.00,-17.54,31.52
0.03,-0.00,0.96,-2.62,0.31,-97.41,-15.00,-17.54,31.52
0.03,-0.00,0.96,-2.62,0.31,-97.41,-15.00,-17.54,31.52
0.01,0.05,0.97,-2.20,0.12,-96.37,-12.23,-20.19,31.09
0.02,-0.01,0.96,-2.14,0.49,-89.97,-12.23,-20.19,31.09
0.02,-0.01,0.96,-2.14,0.49,-89.97,-12.23,-20.19,31.09
0.01,-0.02,0.97,-1.89,0.49,-87.52,-12.23,-20.19,31.09
0.01,-0.02,0.97,-1.40,0.31,-89.60,-12.23,-20.19,31.09
0.01,-0.02,0.96,-1.40,0.31,-89.60,-12.23,-20.19,31.09
0.00,-0.03,0.96,-2.01,0.49,-91.00,-12.23,-20.19,31.09
0.00,-0.03,0.96,-2.01,0.49,-91.00,-12.23,-20.19,31.09
0.00,-0.04,0.96,-1.53,0.06,-93.44,-12.23,-20.19,31.09
0.00,-0.04,0.96,-2.20,0.49,-97.41,-12.23,-20.19,31.09
-0.00,-0.02,0.96,-2.20,0.49,-97.41,-9.50,-22.99,30.64
0.01,-0.02,0.97,-2.56,0.43,-100.71,-9.50,-22.99,30.64
0.01,-0.02,0.97,-2.75,0.37,-103.94,-9.50,-22.99,30.64
0.02,-0.01,0.96,-2.75,0.37,-103.94,-9.50,-22.99,30.64
0.02,-0.01,0.96,-2.38,-0.06,-105.77,-9.50,-22.99,30.64
0.02,-0.01,0.96,-2.38,-0.06,-105.77,-9.50,-22.99,30.64
0.03,0.00,0.96,-2.62,0.18,-107.18,-9.50,-22.99,30.64
0.03,0.00,0.96,-3.23,0.85,-107.36,-9.50,-22.99,30.64
0.04,-0.01,0.96,-3.23,0.85,-107.36,-9.50,-22.99,30.64
0.04,-0.01,0.96,-2.26,0.00,-108.64,-9.50,-22.99,30.64
0.04,-0.01,0.96,-2.26,0.00,-108.64,-5.53,-26.18,30.64
0.03,-0.01,0.96,-2.81,0.12,-110.53,-5.53,-26.18,30.64
0.02,-0.03,0.97,-3.60,0.55,-114.56,-5.53,-26.18,30.64
0.02,-0.03,0.97,-3.60,0.55,-114.56,-5.53,-26.18,30.64
0.01,-0.03,0.96,-3.48,0.31,-118.77,-5.53,-26.18,30.64
0.01,-0.03,0.96,-3.48,0.31,-118.77,-5.53,-26.18,30.64
0.01,-0.03,0.96,-3.48,-0.06,-122.62,-5.53,-26.18,30.64
0.00,-0.03,0.96,-3.85,0.12,-126.83,-5.53,-26.18,30.64
0.00,-0.03,0.96,-3.85,0.12,-126.83,-5.53,-26.18,30.64
-0.00,-0.03,0.96,-4.03,-0.06,-132.45,-5.53,-26.18,30.64
-0.00,-0.03,0.96,-4.03,-0.06,-132.45,-0.49,-29.02,31.01
0.01,-0.02,0.97,-4.21,-0.24,-137.15,-0.49,-29.02,31.01
0.01,-0.01,0.97,-5.00,0.24,-140.01,-0.49,-29.02,31.01
0.01,-0.01,0.97,-5.00,0.24,-140.01,-0.49,-29.02,31.01
0.01,0.00,0.97,-4.46,-0.12,-139.22,-0.49,-29.02,31.01
0.01,0.00,0.97,-4.39,0.00,-134.40,-0.49,-29.02,31.01
-0.00,-0.00,0.97,-4.39,0.00,-134.40,-0.49,-29.02,31.01
0.01,-0.00,0.96,-3.91,-0.18,-129.70,-0.49,-29.02,31.01
0.01,-0.00,0.96,-3.91,-0.18,-129.70,-0.49,-29.02,31.01
-0.00,-0.01,0.96,-3.85,0.12,-125.00,-0.49,-29.02,31.01
-0.00,-0.01,0.96,-3.48,0.18,-119.63,4.98,-31.53,30.48
0.00,-0.01,0.96,-3.48,0.18,-119.63,4.98,-31.53,30.48
0.01,-0.00,0.97,-3.60,0.43,-115.48,4.98,-31.53,30.48
0.01,-0.00,0.97,-3.60,0.43,-115.48,4.98,-31.53,30.48
-0.01,-0.00,0.97,-3.05,0.12,-111.21,4.98,-31.53,30.48
-0.01,-0.02,0.96,-2.75,0.00,-109.68,4.98,-31.53,30.48
-0.01,-0.02,0.96,-2.75,0.00,-109.68,4.98,-31.53,30.48
-0.01,-0.03,0.96,-3.85,0.79,-110.78,4.98,-31.53,30.48
-0.01,-0.03,0.96,-3.85,0.79,-110.78,4.98,-31.53,30.48
-0.01,-0.02,0.96,-3.42,0.43,-112.98,4.98,-31.53,30.48
-0.01,-0.02,0.96,-4.70,1.16,-114.87,10.29,-33.20,29.48
-0.01,-0.02,0.96,-4.70,1.16,-114.87,10.29,-33.20,29.48
-0.01,-0.02,0.96,-4.46,1.34,-114.69,10.29,-33.20,29.48
-0.01,-0.02,0.96,-4.76,1.34,-114.81,10.29,-33.20,29.48
-0.01,-0.02,0.97,-4.76,1.34,-114.81,10.29,-33.20,29.48
-0.01,-0.02,0.97,-3.85,0.73,-114.38,10.29,-33.20,29.48
-0.01,-0.02,0.97,-3.85,0.73,-114.38,10.29,-33.20,29.48
0.00,-0.01,0.96,-2.14,-0.67,-111.69,10.29,-33.20,29.48
0.00,-0.01,0.96,-2.81,0.18,-107.67,10.29,-33.20,29.48
0.01,-0.00,0.96,-2.81,0.18,-107.67,10.29,-33.20,29.48
0.02,0.00,0.96,-3.23,0.79,-103.88,15.39,-33.75,28.80
0.02,0.00,0.96,-2.69,0.67,-99.85,15.39,-33.75,28.80
0.02,-0.00,0.96,-2.69,0.67,-99.85,15.39,-33.75,28.80
0.04,0.01,0.97,-2.50,0.37,-98.69,15.39,-33.75,28.80
0.04,0.01,0.97,-2.50,0.37,-98.69,15.39,-33.75,28.80
0.03,-0.00,0.96,-1.89,0.31,-95.95,15.39,-33.75,28.80
0.03,-0.00,0.96,-1.04,-0.37,-91.80,15.39,-33.75,28.80
0.03,0.00,0.96,-1.04,-0.37,-91.80,15.39,-33.75,28.80
0.02,-0.00,0.96,-2.32,0.92,-88.50,15.39,-33.75,28.80
0.02,-0.00,0.96,-2.32,0.92,-88.50,15.39,-33.75,28.80
0.01,0.00,0.96,-0.98,-0.06,-87.22,20.62,-34.30,27.69
0.01,0.00,0.96,-2.38,1.22,-86.18,20.62,-34.30,27.69
0.01,0.00,0.96,-2.38,1.22,-86.18,20.62,-34.30,27.69
0.01,-0.00,0.97,-1.59,0.43,-86.49,20.62,-34.30,27.69
0.01,-0.00,0.97,-1.59,0.43,-86.49,20.62,-34.30,27.69
0.03,0.00,0.97,-2.20,0.67,-86.85,20.62,-34.30,27.69
0.03,-0.00,0.96,-1.65,0.73,-86.73,20.62,-34.30,27.69
0.03,-0.00,0.96,-1.65,0.73,-86.73,20.62,-34.30,27.69
0.03,-0.00,0.96,-0.55,-0.18,-84.72,20.62,-34.30,27.69
0.03,-0.00,0.96,-0.55,-0.18,-84.72,20.62,-34.30,27.69
0.02,-0.01,0.96,-1.65,0.92,-83.01,24.22,-33.53,28.38
0.02,-0.01,0.96,-1.46,0.61,-83.01,24.22,-33.53,28.38
0.02,-0.01,0.96,-1.46,0.61,-83.01,24.22,-33.53,28.38
0.02,-0.02,0.97,-1.59,0.73,-82.52,24.22,-33.53,28.38
0.02,-0.02,0.97,-1.22,0.61,-81.30,24.22,-33.53,28.38
0.02,-0.02,0.97,-1.22,0.61,-81.30,24.22,-33.53,28.38
0.02,-0.02,0.96,-1.22,0.55,-80.51,24.22,-33.53,28.38
0.02,-0.02,0.96,-1.22,0.55,-80.51,24.22,-33.53,28.38
0.01,-0.02,0.96,-1.40,0.85,-80.81,24.22,-33.53,28.38
0.02,-0.01,0.96,-1.34,0.55,-82.03,24.22,-33.53,28.38
0.02,-0.01,0.96,-1.34,0.55,-82.03,28.91,-32.64,27.80
0.02,-0.01,0.96,-1.34,0.55,-82.70,28.91,-32.64,27.80
0.02,-0.01,0.96,-1.65,0.79,-82.03,28.91,-32.64,27.80
0.02,-0.00,0.96,-1.65,0.79,-82.03,28.91,-32.64,27.80
0.02,-0.00,0.97,-1.65,0.79,-80.32,28.91,-32.64,27.80
0.02,-0.00,0.97,-1.65,0.79,-80.32,28.91,-32.64,27.80
0.03,-0.00,0.97,-1.40,0.92,-79.28,28.91,-32.64,27.80
0.03,-0.00,0.97,-1.34,0.79,-79.04,28.91,-32.64,27.80
0.02,-0.01,0.96,-1.34,0.79,-79.04,28.91,-32.64,27.80
0.02,-0.01,0.96,-1.28,0.85,-77.76,28.91,-32.64,27.80
0.02,-0.01,0.96,-1.28,0.85,-77.76,32.52,-31.48,26.48
0.02,-0.01,0.96,-1.10,0.98,-74.52,32.52,-31.48,26.48
0.02,-0.01,0.97,-1.04,0.92,-70.86,32.52,-31.48,26.48
0.02,-0.01,0.97,-1.04,0.92,-70.86,32.52,-31.48,26.48
0.02,-0.01,0.97,-0.73,0.79,-67.32,32.52,-31.48,26.48
0.02,-0.01,0.97,-0.73,0.79,-67.32,32.52,-31.48,26.48
0.01,-0.01,0.96,-0.55,1.10,-63.23,32.52,-31.48,26.48
0.01,-0.01,0.97,-0.37,0.98,-61.77,32.52,-31.48,26.48
0.01,-0.01,0.97,-0.37,0.98,-61.77,32.52,-31.48,26.48
0.02,-0.01,0.96,-0.37,0.92,-61.65,32.52,-31.48,26.48
0.02,-0.01,0.96,-0.37,0.92,-61.65,35.71,-30.44,27.88
0.01,-0.01,0.96,-0.24,0.98,-60.67,35.71,-30.44,27.88
0.02,-0.01,0.96,-0.43,1.10,-59.69,35.71,-30.44,27.88
0.02,-0.01,0.96,-0.43,1.10,-59.69,35.71,-30.44,27.88
0.02,-0.02,0.96,-0.31,1.04,-59.51,35.71,-30.44,27.88
0.02,-0.02,0.97,-0.37,0.98,-59.57,35.71,-30.44,27.88
0.02,-0.02,0.97,-0.37,0.98,-59.57,35.71,-30.44,27.88
0.02,-0.02,0.96,-0.24,0.98,-58.17,35.71,-30.44,27.88
0.02,-0.02,0.96,-0.24,0.98,-58.17,35.71,-30.44,27.88
0.02,-0.02,0.96,-0.06,0.98,-57.13,35.71,-30.44,27.88
0.02,-0.02,0.96,-0.06,0.98,-57.62,38.81,-29.30,27.47
0.02,-0.02,0.96,-0.06,0.98,-57.62,38.81,-29.30,27.47
0.02,-0.03,0.96,-0.06,1.04,-57.56,38.81,-29.30,27.47
0.02,-0.03,0.96,-0.12,0.92,-55.97,38.81,-29.30,27.47
0.02,-0.03,0.96,-0.12,0.92,-55.97,38.81,-29.30,27.47
0.01,-0.02,0.96,0.00,0.98,-54.44,38.81,-29.30,27.47
0.01,-0.02,0.96,0.00,0.98,-54.44,38.81,-29.30,27.47
0.01,-0.02,0.96,-0.18,1.10,-54.38,38.81,-29.30,27.47
0.01,-0.02,0.96,0.00,0.98,-54.50,38.81,-29.30,27.47
0.02,-0.02,0.96,0.00,0.98,-54.50,38.81,-29.30,27.47
0.02,-0.02,0.96,0.06,1.04,-54.57,40.69,-28.02,27.14
0.02,-0.02,0.96,0.06,1.04,-54.57,40.69,-28.02,27.14
0.02,-0.02,0.96,-0.31,1.04,-56.64,40.69,-28.02,27.14
0.02,-0.02,0.96,-0.37,0.98,-58.11,40.69,-28.02,27.14
0.02,-0.02,0.96,-0.37,0.98,-58.11,40.69,-28.02,27.14
0.02,-0.02,0.96,-0.31,0.92,-60.30,40.69,-28.02,27.14
0.02,-0.02,0.96,-0.31,0.92,-60.30,40.69,-28.02,27.14
0.02,-0.01,0.96,-0.43,0.79,-62.38,40.69,-28.02,27.14
0.02,-0.02,0.96,-0.49,0.92,-63.11,40.69,-28.02,27.14
0.02,-0.02,0.96,-0.49,0.92,-63.11,40.69,-28.02,27.14
0.02,-0.01,0.96,-0.43,0.98,-63.78,43.29,-25.95,27.16
0.02,-0.01,0.96,-0.24,1.10,-63.42,43.29,-25.95,27.16
0.02,-0.01,0.96,-0.24,1.10,-63.42,43.29,-25.95,27.16
0.02,-0.01,0.96,-0.43,1.10,-62.13,43.29,-25.95,27.16
0.02,-0.01,0.96,-0.43,1.10,-62.13,43.29,-25.95,27.16
0.01,-0.02,0.97,-0.55,1.10,-61.40,43.29,-25.95,27.16
0.01,-0.02,0.96,-0.43,1.16,-60.55,43.29,-25.95,27.16
0.01,-0.02,0.96,-0.43,1.16,-60.55,43.29,-25.95,27.16
0.01,-0.01,0.96,-0.37,1.04,-60.24,43.29,-25.95,27.16
0.01,-0.01,0.96,-0.37,1.04,-60.24,43.29,-25.95,27.16
0.01,-0.00,0.96,-0.55,0.85,-60.12,45.20,-24.13,26.57
0.01,0.00,0.96,-0.43,0.85,-60.00,45.20,-24.13,26.57
0.01,0.00,0.96,-0.43,0.85,-60.00,45.20,-24.13,26.57
0.01,-0.00,0.96,-0.55,0.92,-59.88,45.20,-24.13,26.57
0.01,-0.00,0.96,-0.37,1.04,-58.72,45.20,-24.13,26.57
0.01,0.01,0.97,-0.37,1.04,-58.72,45.20,-24.13,26.57
0.01,0.02,0.96,-0.55,1.10,-57.86,45.20,-24.13,26.57
0.01,0.02,0.96,-0.55,1.10,-57.86,45.20,-24.13,26.57
0.01,0.04,0.96,-0.73,1.22,-58.59,45.20,-24.13,26.57
0.01,0.04,0.96,-1.10,1.34,-62.50,45.20,-24.13,26.57
0.01,0.04,0.96,-1.10,1.34,-62.50,46.39,-21.11,26.48
-0.04,0.11,0.96,-1.22,1.04,-71.29,46.39,-21.11,26.48
-0.04,0.11,0.96,-1.22,1.04,-71.29,46.39,-21.11,26.48
-0.00,-0.00,0.96,-2.26,0.85,-92.59,46.39,-21.11,26.48
0.01,-0.04,0.97,-2.81,1.04,-97.05,46.39,-21.11,26.48
0.01,-0.04,0.97,-2.81,1.04,-97.05,46.39,-21.11,26.48
0.05,-0.13,0.96,-2.01,0.92,-89.84,46.39,-21.11,26.48
0.05,-0.13,0.96,-2.01,0.92,-89.84,46.39,-21.11,26.48
0.06,-0.14,0.96,-0.98,0.92,-70.31,46.39,-21.11,26.48
0.05,-0.12,0.96,0.12,1.46,-49.38,49.33,-18.60,27.20
0.05,-0.12,0.96,0.12,1.46,-49.38,49.33,-18.60,27.20
0.04,-0.08,0.96,0.98,1.59,-32.53,49.33,-18.60,27.20
0.03,-0.05,0.96,1.71,1.65,-20.32,49.33,-18.60,27.20
0.03,-0.05,0.96,1.71,1.65,-20.32,49.33,-18.60,27.20
0.03,-0.04,0.96,1.65,2.44,-13.06,49.33,-18.60,27.20
0.03,-0.04,0.96,1.65,2.44,-13.06,49.33,-18.60,27.20
0.02,-0.02,0.96,2.93,1.71,-8.73,49.33,-18.60,27.20
0.02,-0.02,0.96,2.32,2.38,-5.86,49.33,-18.60,27.20
0.02,-0.02,0.96,2.32,2.38,-5.86,49.33,-18.60,27.20
0.03,-0.01,0.96,2.93,1.83,-6.59,50.31,-19.09,26.56
0.03,-0.01,0.96,1.77,2.75,-9.58,50.31,-19.09,26.56
0.05,0.02,0.96,1.77,2.75,-9.58,50.31,-19.09,26.56
0.00,-0.02,0.97,3.30,1.83,-22.83,50.31,-19.09,26.56
0.00,-0.02,0.97,3.30,1.83,-22.83,50.31,-19.09,26.56
0.03,-0.00,0.97,3.30,3.36,-21.48,50.31,-19.09,26.56
0.03,-0.00,0.97,3.78,3.72,-14.89,50.31,-19.09,26.56
0.01,-0.02,0.96,3.78,3.72,-14.89,50.31,-19.09,26.56
0.03,-0.00,0.97,2.69,3.17,-7.93,50.31,-19.09,26.56
0.03,-0.00,0.97,2.69,3.17,-7.93,50.31,-19.09,26.56
0.02,-0.01,0.96,3.72,3.11,-12.76,51.06,-18.21,26.55
-0.03,-0.05,0.96,2.14,2.44,-20.75,51.06,-18.21,26.55
-0.03,-0.05,0.96,2.14,2.44,-20.75,51.06,-18.21,26.55
-0.00,-0.02,0.97,1.65,1.53,-12.57,51.06,-18.21,26.55
-0.00,-0.02,0.97,2.26,1.89,-5.80,51.06,-18.21,26.55
0.00,-0.02,0.97,2.26,1.89,-5.80,51.06,-18.21,26.55
0.02,-0.02,0.96,3.11,2.44,-2.50,51.06,-18.21,26.55
0.02,-0.02,0.96,3.11,2.44,-2.50,51.06,-18.21,26.55
0.02,-0.02,0.96,2.62,2.75,-1.89,51.06,-18.21,26.55
0.02,-0.02,0.96,3.36,1.71,-1.77,51.06,-18.21,26.55
0.02,-0.02,0.96,3.36,1.71,-1.77,50.93,-18.49,26.92
0.01,-0.02,0.96,2.99,2.14,-1.46,50.93,-18.49,26.92
0.01,-0.02,0.96,2.99,2.14,-1.46,50.93,-18.49,26.92
0.01,-0.02,0.96,3.60,1.46,-1.53,50.93,-18.49,26.92
0.01,-0.02,0.96,2.81,2.32,-0.85,50.93,-18.49,26.92
0.01,-0.02,0.96,2.81,2.32,-0.85,50.93,-18.49,26.92
0.02,-0.01,0.97,2.81,2.01,-0.18,50.93,-18.49,26.92
0.02,-0.01,0.97,2.81,2.01,-0.18,50.93,-18.49,26.92
0.05,-0.03,0.95,2.81,1.95,-0.12,50.93,-18.49,26.92
0.01,-0.01,0.97,2.75,1.71,-2.81,50.93,-18.49,26.92
0.01,-0.01,0.97,2.75,1.71,-2.81,51.32,-18.64,26.71
0.01,-0.02,0.96,2.08,2.38,-3.36,51.32,-18.64,26.71
0.01,-0.02,0.96,2.62,0.67,-2.69,51.32,-18.64,26.71
0.01,-0.02,0.96,2.62,0.67,-2.69,51.32,-18.64,26.71
0.02,-0.01,0.97,0.98,1.40,-1.40,51.32,-18.64,26.71
0.02,-0.01,0.97,0.98,1.40,-1.40,51.32,-18.64,26.71
0.01,-0.03,0.95,1.59,0.00,-3.91,51.32,-18.64,26.71
0.01,-0.03,0.95,-0.85,0.12,-1.22,51.32,-18.64,26.71
0.01,-0.02,0.97,-0.85,0.12,-1.22,51.32,-18.64,26.71
0.01,-0.00,0.97,-0.18,0.12,0.00,51.32,-18.64,26.71
0.01,-0.00,0.97,-0.18,0.12,0.00,50.83,-17.50,26.87
0.03,-0.00,0.97,2.87,-0.06,-2.14,50.83,-17.50,26.87
0.00,-0.03,0.97,1.59,2.14,-4.33,50.83,-17.50,26.87
0.00,-0.03,0.97,1.59,2.14,-4.33,50.83,-17.50,26.87
0.01,-0.02,0.96,0.73,3.05,-1.95,50.83,-17.50,26.87
0.01,-0.02,0.96,0.73,3.05,-1.95,50.83,-17.50,26.87
0.01,-0.02,0.97,2.75,1.65,-0.49,50.83,-17.50,26.87
0.01,-0.02,0.97,4.15,1.04,-0.06,50.83,-17.50,26.87
0.01,-0.02,0.97,4.15,1.04,-0.06,50.83,-17.50,26.87
0.01,0.00,0.97,3.66,2.38,0.61,50.83,-17.50,26.87
0.01,0.00,0.97,3.66,2.38,0.61,50.68,-17.49,25.89
0.02,-0.02,0.95,3.91,3.72,0.24,50.68,-17.49,25.89
0.03,-0.02,0.95,3.23,0.98,-1.04,50.68,-17.49,25.89
0.03,-0.02,0.95,3.23,0.98,-1.04,50.68,-17.49,25.89
0.03,-0.00,0.97,-1.04,-0.12,-1.71,50.68,-17.49,25.89
0.02,-0.02,0.97,0.12,1.71,-3.30,50.68,-17.49,25.89
0.02,-0.02,0.97,0.12,1.71,-3.30,50.68,-17.49,25.89
0.02,-0.02,0.97,2.14,2.01,-3.97,50.68,-17.49,25.89
0.02,-0.02,0.97,2.14,2.01,-3.97,50.68,-17.49,25.89
0.02,-0.01,0.97,3.30,0.85,-4.64,50.68,-17.49,25.89
0.02,-0.01,0.96,3.36,0.79,-5.37,50.09,-16.44,27.17
0.02,-0.01,0.96,3.36,0.79,-5.37,50.09,-16.44,27.17
0.02,-0.02,0.96,1.28,2.26,-5.86,50.09,-16.44,27.17
0.02,-0.02,0.96,2.01,2.08,-6.16,50.09,-16.44,27.17
0.02,-0.02,0.96,2.01,2.08,-6.16,50.09,-16.44,27.17
0.02,-0.01,0.96,3.30,0.92,-6.65,50.09,-16.44,27.17
0.02,-0.01,0.96,3.30,0.92,-6.65,50.09,-16.44,27.17
0.03,-0.01,0.96,3.30,0.43,-8.85,50.09,-16.44,27.17
0.03,-0.01,0.96,2.81,0.67,-11.60,50.09,-16.44,27.17
0.03,-0.01,0.96,2.81,0.67,-11.60,50.09,-16.44,27.17
0.05,0.01,0.96,1.10,1.95,-16.85,50.15,-15.70,26.72
0.05,0.01,0.96,1.10,1.95,-16.85,50.15,-15.70,26.72
0.03,-0.00,0.96,0.98,1.89,-23.80,50.15,-15.70,26.72
0.00,-0.03,0.96,2.38,0.55,-28.69,50.15,-15.70,26.72
0.00,-0.03,0.96,2.38,0.55,-28.69,50.15,-15.70,26.72
0.04,0.00,0.96,2.56,0.00,-28.38,50.15,-15.70,26.72
0.04,0.00,0.96,2.56,0.00,-28.38,50.15,-15.70,26.72
0.02,-0.01,0.96,2.32,-0.12,-29.30,50.15,-15.70,26.72
0.02,-0.02,0.96,1.89,0.18,-33.20,50.15,-15.70,26.72
0.02,-0.02,0.96,1.89,0.18,-33.20,50.15,-15.70,26.72
0.03,-0.01,0.96,1.10,0.79,-35.83,50.67,-13.48,26.78
0.01,-0.01,0.96,1.28,0.49,-39.00,50.67,-13.48,26.78
0.01,-0.01,0.96,1.28,0.49,-39.00,50.67,-13.48,26.78
0.02,-0.01,0.96,1.53,0.12,-40.83,50.67,-13.48,26.78
0.02,-0.01,0.96,1.53,0.12,-40.83,50.67,-13.48,26.78
0.02,-0.02,0.96,1.89,-0.18,-42.85,50.67,-13.48,26.78
0.15,0.04,0.96,1.28,0.43,-46.81,50.67,-13.48,26.78
0.15,0.04,0.96,1.28,0.43,-46.81,50.67,-13.48,26.78
0.00,-0.03,0.97,-1.10,2.01,-59.88,50.67,-13.48,26.78
0.00,-0.03,0.97,-1.10,2.01,-59.88,50.67,-13.48,26.78
0.03,-0.02,0.96,-2.20,1.77,-65.55,51.97,-11.66,27.67
0.01,-0.02,0.96,-0.31,0.31,-66.10,51.97,-11.66,27.67
0.01,-0.02,0.96,-0.31,0.31,-66.10,51.97,-11.66,27.67
0.01,-0.01,0.96,-0.37,0.61,-67.26,51.97,-11.66,27.67
0.01,-0.01,0.96,-1.04,1.04,-68.66,51.97,-11.66,27.67
0.01,-0.00,0.96,-1.04,1.04,-68.66,51.97,-11.66,27.67
0.00,-0.01,0.96,-0.37,0.67,-67.93,51.97,-11.66,27.67
0.00,-0.01,0.96,-0.37,0.67,-67.93,51.97,-11.66,27.67
0.01,-0.01,0.96,-1.28,1.53,-64.70,51.97,-11.66,27.67
0.01,-0.01,0.96,0.55,0.12,-59.88,51.97,-11.66,27.67
0.01,-0.01,0.96,0.55,0.12,-59.88,52.80,-8.56,27.89
0.02,-0.01,0.96,-0.12,0.85,-55.48,52.80,-8.56,27.89
0.02,-0.01,0.96,-0.12,0.85,-55.48,52.80,-8.56,27.89
0.02,-0.02,0.96,-1.65,2.14,-55.24,52.80,-8.56,27.89
0.01,-0.02,0.96,-0.37,1.22,-56.40,52.80,-8.56,27.89
0.01,-0.02,0.96,-0.37,1.22,-56.40,52.80,-8.56,27.89
-0.02,-0.03,0.96,1.10,0.24,-55.42,52.80,-8.56,27.89
-0.02,-0.03,0.96,1.10,0.24,-55.42,52.80,-8.56,27.89
0.01,-0.03,0.96,-0.12,1.34,-50.11,52.80,-8.56,27.89
0.00,-0.03,0.96,0.43,0.98,-49.56,52.80,-8.56,27.89
0.00,-0.03,0.96,0.43,0.98,-49.56,53.03,-6.21,28.49
-0.01,-0.03,0.96,1.53,0.43,-47.36,53.03,-6.21,28.49
0.01,-0.02,0.96,-0.12,1.65,-42.11,53.03,-6.21,28.49
0.01,-0.02,0.96,-0.12,1.65,-42.11,53.03,-6.21,28.49
0.02,-0.02,0.96,1.16,0.61,-39.18,53.03,-6.21,28.49
0.02,-0.02,0.96,1.16,0.61,-39.18,53.03,-6.21,28.49
0.01,-0.03,0.96,0.85,1.16,-38.39,53.03,-6.21,28.49
0.02,-0.02,0.96,-0.18,2.08,-37.05,53.03,-6.21,28.49
0.02,-0.02,0.96,-0.18,2.08,-37.05,53.03,-6.21,28.49
0.01,-0.02,0.96,1.83,0.61,-37.35,53.03,-6.21,28.49
0.01,-0.02,0.96,1.83,0.61,-37.35,53.04,-4.20,29.20
0.01,-0.02,0.97,2.08,0.18,-38.09,53.04,-4.20,29.20
0.03,-0.02,0.96,0.67,1.46,-38.15,53.04,-4.20,29.20
0.03,-0.02,0.96,0.67,1.46,-38.15,53.04,-4.20,29.20
0.02,-0.02,0.96,0.55,1.22,-42.11,53.04,-4.20,29.20
0.02,-0.02,0.96,1.53,0.31,-46.26,53.04,-4.20,29.20
0.02,-0.03,0.96,1.53,0.31,-46.26,53.04,-4.20,29.20
0.02,-0.01,0.96,0.98,0.73,-47.97,53.04,-4.20,29.20
0.02,-0.01,0.96,0.98,0.73,-47.97,53.04,-4.20,29.20
0.00,-0.02,0.97,-0.12,1.71,-49.68,53.04,-4.20,29.20
0.00,-0.02,0.97,0.00,1.40,-47.97,53.50,-2.40,28.99
0.03,-0.01,0.96,0.00,1.40,-47.97,53.50,-2.40,28.99
0.02,-0.02,0.96,-0.06,1.28,-48.95,53.50,-2.40,28.99
0.02,-0.02,0.96,-0.06,1.28,-48.95,53.50,-2.40,28.99
0.03,-0.02,0.96,-1.10,1.77,-51.03,53.50,-2.40,28.99
0.01,-0.01,0.97,-0.43,1.28,-53.65,53.50,-2.40,28.99
0.01,-0.01,0.97,-0.43,1.28,-53.65,53.50,-2.40,28.99
