ax,ay,az,gx,gy,gz,mx,my,mz
1.01,0.13,0.06,-66.71,3.11,0.24,29.55,30.53,-10.52
0.99,0.13,0.04,-63.66,2.62,0.12,29.55,30.53,-10.52
0.99,0.13,0.04,-56.52,0.92,-0.98,29.55,30.53,-10.52
0.96,0.12,0.04,-56.52,0.92,-0.98,29.55,30.53,-10.52
0.96,0.13,0.05,-50.11,2.01,-2.01,29.55,30.53,-10.52
0.96,0.13,0.05,-50.11,2.01,-2.01,29.55,30.53,-10.52
0.96,0.15,0.06,-42.66,4.39,-2.26,29.55,30.53,-10.52
0.96,0.15,0.06,-30.52,4.82,-3.72,28.89,29.44,-12.62
0.96,0.17,0.05,-30.52,4.82,-3.72,28.89,29.44,-12.62
0.95,0.17,0.03,-23.07,5.37,-5.80,28.89,29.44,-12.62
0.95,0.17,0.03,-23.86,4.52,-7.26,28.89,29.44,-12.62
0.94,0.13,0.01,-23.86,4.52,-7.26,28.89,29.44,-12.62
0.91,0.10,-0.01,-26.12,2.20,-8.24,28.89,29.44,-12.62
0.91,0.10,-0.01,-26.12,2.20,-8.24,28.89,29.44,-12.62
0.94,0.10,0.01,-31.19,3.85,-8.67,28.89,29.44,-12.62
0.94,0.10,0.01,-34.30,3.54,-9.34,28.89,29.44,-12.62
0.97,0.09,0.01,-34.30,3.54,-9.34,28.89,29.44,-12.62
0.98,0.09,0.00,-39.79,3.85,-8.30,29.16,28.50,-13.40
0.98,0.09,0.00,-43.03,2.38,-7.26,29.16,28.50,-13.40
0.99,0.10,0.01,-43.03,2.38,-7.26,29.16,28.50,-13.40
0.99,0.09,-0.00,-48.03,2.87,-5.86,29.16,28.50,-13.40
0.99,0.09,-0.00,-48.03,2.87,-5.86,29.16,28.50,-13.40
1.01,0.07,0.00,-50.42,1.34,-5.74,29.16,28.50,-13.40
1.01,0.07,0.00,-53.47,-1.10,-5.25,29.16,28.50,-13.40
0.99,0.06,-0.01,-53.47,-1.10,-5.25,29.16,28.50,-13.40
0.97,0.11,-0.02,-56.88,-2.26,-4.52,29.16,28.50,-13.40
0.97,0.11,-0.02,-56.88,-2.26,-4.52,29.16,28.50,-13.40
0.96,0.14,-0.01,-62.13,-1.71,-4.52,29.20,26.99,-13.48
0.91,0.14,-0.02,-68.79,-1.77,-6.04,29.20,26.99,-13.48
0.91,0.14,-0.02,-68.79,-1.77,-6.04,29.20,26.99,-13.48
0.92,0.15,0.02,-74.40,-2.93,-7.51,29.20,26.99,-13.48
0.92,0.15,0.02,-74.71,-6.47,-6.77,29.20,26.99,-13.48
0.92,0.11,0.01,-74.71,-6.47,-6.77,29.20,26.99,-13.48
0.92,0.03,-0.00,-74.52,-8.91,-4.82,29.20,26.99,-13.48
0.92,0.03,-0.00,-74.52,-8.91,-4.82,29.20,26.99,-13.48
0.94,-0.02,0.00,-77.33,-8.85,-0.85,29.20,26.99,-13.48
0.94,-0.02,0.00,-81.85,-7.39,3.54,29.20,26.99,-13.48
0.96,-0.05,0.01,-81.85,-7.39,3.54,29.60,24.76,-15.80
1.01,-0.05,0.02,-86.30,-4.15,6.90,29.60,24.76,-15.80
1.01,-0.05,0.02,-94.48,-4.46,10.50,29.60,24.76,-15.80
1.05,0.02,0.02,-94.48,-4.46,10.50,29.60,24.76,-15.80
0.99,0.09,-0.02,-98.14,-5.31,13.37,29.60,24.76,-15.80
0.99,0.09,-0.02,-98.14,-5.31,13.37,29.60,24.76,-15.80
0.90,0.12,-0.01,-96.98,-2.69,12.21,29.60,24.76,-15.80
0.90,0.12,-0.01,-94.79,2.26,8.42,29.60,24.76,-15.80
0.86,0.14,0.04,-94.79,2.26,8.42,29.60,24.76,-15.80
0.86,0.13,0.07,-93.08,4.58,10.38,29.60,24.76,-15.80
0.86,0.13,0.07,-93.08,4.58,10.38,29.44,21.46,-17.40
0.85,0.16,0.03,-85.02,2.32,16.24,29.44,21.46,-17.40
0.82,0.11,0.01,-82.89,0.73,22.16,29.44,21.46,-17.40
0.82,0.11,0.01,-82.89,0.73,22.16,29.44,21.46,-17.40
0.84,0.05,-0.01,-83.19,-1.71,27.04,29.44,21.46,-17.40
0.84,0.05,-0.01,-83.19,-1.71,27.04,29.44,21.46,-17.40
0.79,0.04,-0.04,-89.29,1.71,33.75,29.44,21.46,-17.40
0.87,0.10,-0.03,-95.70,8.48,34.30,29.44,21.46,-17.40
0.87,0.10,-0.03,-95.70,8.48,34.30,29.44,21.46,-17.40
0.99,0.20,0.09,-90.76,18.55,27.10,29.44,21.46,-17.40
0.99,0.20,0.09,-78.12,23.50,18.92,29.82,18.25,-17.13
1.11,0.37,0.03,-78.12,23.50,18.92,29.82,18.25,-17.13
1.12,0.35,0.02,-63.42,21.55,13.92,29.82,18.25,-17.13
1.12,0.35,0.02,-63.42,21.55,13.92,29.82,18.25,-17.13
1.12,0.29,0.01,-53.10,14.34,9.95,29.82,18.25,-17.13
1.08,0.20,-0.05,-50.54,5.62,12.15,29.82,18.25,-17.13
1.08,0.20,-0.05,-50.54,5.62,12.15,29.82,18.25,-17.13
1.01,0.14,-0.07,-55.18,1.16,13.55,29.82,18.25,-17.13
1.01,0.14,-0.07,-64.70,-0.55,15.87,29.82,18.25,-17.13
0.97,0.14,-0.09,-64.70,-0.55,15.87,29.82,18.25,-17.13
0.94,0.18,-0.09,-75.68,-1.71,17.15,28.87,15.27,-18.92
0.94,0.18,-0.09,-75.68,-1.71,17.15,28.87,15.27,-18.92
0.95,0.18,-0.07,-85.33,-4.46,16.48,28.87,15.27,-18.92
0.96,0.19,-0.03,-87.04,-5.86,13.98,28.87,15.27,-18.92
0.96,0.19,-0.03,-87.04,-5.86,13.98,28.87,15.27,-18.92
0.95,0.20,-0.01,-84.78,-4.76,13.18,28.87,15.27,-18.92
0.95,0.20,-0.01,-77.27,-5.13,12.33,28.87,15.27,-18.92
0.92,0.19,-0.01,-77.27,-5.13,12.33,28.87,15.27,-18.92
0.90,0.19,-0.01,-69.89,-4.64,13.61,28.87,15.27,-18.92
0.90,0.19,-0.01,-69.89,-4.64,13.61,29.64,12.68,-19.27
0.87,0.17,-0.05,-63.29,-4.46,15.01,29.64,12.68,-19.27
0.91,0.16,-0.03,-62.19,-5.31,17.64,29.64,12.68,-19.27
0.91,0.16,-0.03,-62.19,-5.31,17.64,29.64,12.68,-19.27
1.03,0.15,-0.03,-59.81,-3.36,15.87,29.64,12.68,-19.27
1.03,0.15,-0.03,-51.76,2.32,9.58,29.64,12.68,-19.27
1.11,0.19,-0.03,-51.76,2.32,9.58,29.64,12.68,-19.27
1.03,0.22,-0.09,-48.52,6.84,3.97,29.64,12.68,-19.27
1.03,0.22,-0.09,-48.52,6.84,3.97,29.64,12.68,-19.27
1.01,0.23,-0.11,-49.80,9.28,1.28,29.64,12.68,-19.27
1.01,0.23,-0.11,-55.36,4.64,0.31,29.41,10.24,-20.17
0.99,0.26,-0.06,-55.36,4.64,0.31,29.41,10.24,-20.17
0.95,0.26,-0.09,-51.94,0.98,-1.53,29.41,10.24,-20.17
0.95,0.26,-0.09,-46.63,-2.50,-2.81,29.41,10.24,-20.17
0.94,0.22,-0.08,-46.63,-2.50,-2.81,29.41,10.24,-20.17
0.96,0.18,-0.07,-44.19,-5.86,-3.72,29.41,10.24,-20.17
0.96,0.18,-0.07,-44.19,-5.86,-3.72,29.41,10.24,-20.17
0.95,0.17,-0.06,-42.11,-8.42,-3.66,29.41,10.24,-20.17
0.95,0.17,-0.06,-42.85,-11.29,-3.05,29.41,10.24,-20.17
0.95,0.18,-0.11,-42.85,-11.29,-3.05,29.41,10.24,-20.17
0.94,0.20,-0.06,-49.93,-15.62,-1.65,28.99,9.00,-19.97
0.94,0.20,-0.06,-49.93,-15.62,-1.65,28.99,9.00,-19.97
0.94,0.21,-0.06,-52.92,-17.15,-0.85,28.99,9.00,-19.97
0.95,0.22,-0.06,-49.93,-17.09,-0.06,28.99,9.00,-19.97
0.95,0.22,-0.06,-49.93,-17.09,-0.06,28.99,9.00,-19.97
0.95,0.22,-0.05,-46.45,-16.54,-0.73,28.99,9.00,-19.97
0.95,0.22,-0.05,-42.48,-15.20,-2.69,28.99,9.00,-19.97
0.95,0.21,-0.06,-42.48,-15.20,-2.69,28.99,9.00,-19.97
0.95,0.20,-0.05,-39.25,-14.22,-4.58,28.99,9.00,-19.97
0.95,0.20,-0.05,-39.25,-14.22,-4.58,28.99,9.00,-19.97
0.95,0.18,-0.03,-34.85,-12.76,-5.19,29.14,7.52,-19.65
0.95,0.17,-0.02,-27.16,-10.25,-5.07,29.14,7.52,-19.65
0.95,0.17,-0.02,-27.16,-10.25,-5.07,29.14,7.52,-19.65
0.96,0.19,-0.02,-18.07,-7.02,-4.58,29.14,7.52,-19.65
0.96,0.19,-0.02,-18.07,-7.02,-4.58,29.14,7.52,-19.65
0.99,0.18,-0.04,-8.97,-3.60,-4.64,29.14,7.52,-19.65
0.95,0.19,-0.05,-2.56,-1.40,-5.37,29.14,7.52,-19.65
0.95,0.19,-0.05,-2.56,-1.40,-5.37,29.14,7.52,-19.65
0.94,0.17,-0.05,-0.37,-1.34,-5.80,29.14,7.52,-19.65
0.94,0.17,-0.05,0.37,-1.22,-5.13,29.14,7.52,-19.65
0.95,0.16,-0.04,0.37,-1.22,-5.13,29.16,7.13,-20.92
0.95,0.15,-0.08,2.99,-0.37,-4.03,29.16,7.13,-20.92
0.95,0.15,-0.08,2.99,-0.37,-4.03,29.16,7.13,-20.92
0.96,0.14,-0.06,1.04,-0.85,-2.32,29.16,7.13,-20.92
0.97,0.16,-0.05,-1.59,-0.92,0.18,29.16,7.13,-20.92
0.97,0.16,-0.05,-1.59,-0.92,0.18,29.16,7.13,-20.92
0.97,0.18,-0.05,-0.24,0.00,1.46,29.16,7.13,-20.92
0.97,0.18,-0.05,-0.24,0.00,1.46,29.16,7.13,-20.92
0.98,0.19,-0.05,2.26,0.55,1.10,29.16,7.13,-20.92
0.99,0.19,-0.05,4.88,1.34,-0.31,29.16,7.13,-20.92
0.99,0.19,-0.05,4.88,1.34,-0.31,29.21,6.53,-19.37
0.98,0.19,-0.04,8.18,2.50,-2.08,29.21,6.53,-19.37
0.98,0.19,-0.04,12.21,3.85,-4.03,29.21,6.53,-19.37
0.97,0.18,-0.05,12.21,3.85,-4.03,29.21,6.53,-19.37
0.96,0.19,-0.04,15.56,4.46,-4.64,29.21,6.53,-19.37
0.96,0.19,-0.04,15.56,4.46,-4.64,29.21,6.53,-19.37
0.94,0.18,-0.05,19.35,5.19,-5.49,29.21,6.53,-19.37
0.94,0.18,-0.05,21.06,4.94,-5.92,29.21,6.53,-19.37
0.93,0.16,-0.06,21.06,4.94,-5.92,29.21,6.53,-19.37
0.94,0.15,-0.05,19.65,3.85,-5.19,29.21,6.53,-19.37
0.94,0.15,-0.05,19.65,3.85,-5.19,29.05,7.34,-19.93
0.94,0.16,-0.05,21.24,3.85,-4.70,29.05,7.34,-19.93
0.94,0.15,-0.06,22.64,4.03,-4.09,29.05,7.34,-19.93
0.94,0.15,-0.06,22.64,4.03,-4.09,29.05,7.34,-19.93
0.94,0.15,-0.05,22.22,3.48,-3.05,29.05,7.34,-19.93
0.94,0.15,-0.05,20.87,3.42,-2.44,29.05,7.34,-19.93
0.94,0.17,-0.05,20.87,3.42,-2.44,29.05,7.34,-19.93
0.94,0.18,-0.05,22.46,3.97,-2.75,29.05,7.34,-19.93
0.94,0.18,-0.05,22.46,3.97,-2.75,29.05,7.34,-19.93
0.95,0.19,-0.04,24.90,4.09,-3.30,29.60,7.69,-20.98
0.95,0.17,-0.06,28.63,4.03,-3.91,29.60,7.69,-20.98
0.95,0.17,-0.06,28.63,4.03,-3.91,29.60,7.69,-20.98
0.95,0.17,-0.06,30.88,3.97,-4.52,29.60,7.69,-20.98
0.95,0.17,-0.06,30.88,3.97,-4.52,29.60,7.69,-20.98
0.96,0.14,-0.06,30.94,3.60,-4.39,29.60,7.69,-20.98
0.97,0.13,-0.04,30.46,3.85,-4.27,29.60,7.69,-20.98
0.97,0.13,-0.04,30.46,3.85,-4.27,29.60,7.69,-20.98
0.99,0.17,-0.04,31.68,5.68,-4.52,29.60,7.69,-20.98
0.99,0.17,-0.04,31.68,5.68,-4.52,29.60,7.69,-20.98
0.97,0.19,-0.08,35.16,7.02,-6.16,29.68,8.39,-20.29
0.97,0.18,-0.06,35.28,6.10,-9.03,29.68,8.39,-20.29
0.97,0.18,-0.06,35.28,6.10,-9.03,29.68,8.39,-20.29
0.96,0.15,-0.04,34.00,4.52,-10.99,29.68,8.39,-20.29
0.95,0.12,-0.05,34.48,4.39,-10.25,29.68,8.39,-20.29
0.95,0.12,-0.05,34.48,4.39,-10.25,29.68,8.39,-20.29
0.95,0.13,-0.04,32.59,3.91,-7.93,29.68,8.39,-20.29
0.95,0.13,-0.04,32.59,3.91,-7.93,29.68,8.39,-20.29
0.96,0.15,-0.04,29.60,3.23,-5.37,29.68,8.39,-20.29
0.94,0.15,-0.04,28.26,2.87,-3.11,29.68,8.39,-20.29
0.94,0.15,-0.04,28.26,2.87,-3.11,29.53,9.08,-19.31
0.96,0.17,-0.02,27.28,2.56,-1.34,29.53,9.08,-19.31
0.93,0.14,-0.03,26.86,1.83,1.59,29.53,9.08,-19.31
0.93,0.14,-0.03,26.86,1.83,1.59,29.53,9.08,-19.31
0.94,0.16,-0.02,26.31,2.56,2.32,29.53,9.08,-19.31
0.94,0.16,-0.02,26.31,2.56,2.32,29.53,9.08,-19.31
0.95,0.19,-0.02,28.50,4.03,2.26,29.53,9.08,-19.31
0.97,0.16,-0.05,31.01,4.76,1.77,29.53,9.08,-19.31
0.97,0.16,-0.05,31.01,4.76,1.77,29.53,9.08,-19.31
0.96,0.12,-0.04,30.21,4.82,0.67,29.53,9.08,-19.31
0.96,0.12,-0.04,30.21,4.82,0.67,30.13,9.69,-19.91
0.95,0.11,-0.03,25.70,5.25,2.26,30.13,9.69,-19.91
0.95,0.14,-0.05,22.03,6.35,4.21,30.13,9.69,-19.91
0.95,0.14,-0.05,22.03,6.35,4.21,30.13,9.69,-19.91
0.95,0.18,-0.05,17.94,6.35,5.07,30.13,9.69,-19.91
0.95,0.18,-0.05,14.04,4.76,4.94,30.13,9.69,-19.91
0.93,0.19,-0.04,14.04,4.76,4.94,30.13,9.69,-19.91
0.94,0.19,-0.04,14.47,3.91,2.69,30.13,9.69,-19.91
0.94,0.19,-0.04,14.47,3.91,2.69,30.13,9.69,-19.91
0.95,0.22,-0.04,17.33,4.46,-1.40,30.13,9.69,-19.91
0.95,0.22,-0.04,19.10,2.87,-2.69,29.87,9.53,-19.36
0.95,0.23,-0.04,19.10,2.87,-2.69,29.87,9.53,-19.36
0.96,0.23,-0.03,20.87,0.43,-4.39,29.87,9.53,-19.36
0.96,0.23,-0.03,24.54,-1.71,-6.53,29.87,9.53,-19.36
0.96,0.19,-0.04,24.54,-1.71,-6.53,29.87,9.53,-19.36
0.96,0.14,-0.04,25.39,-3.48,-7.26,29.87,9.53,-19.36
0.96,0.14,-0.04,25.39,-3.48,-7.26,29.87,9.53,-19.36
0.96,0.13,-0.03,24.48,-3.97,-6.16,29.87,9.53,-19.36
0.96,0.13,-0.03,23.68,-3.91,-4.33,29.87,9.53,-19.36
0.95,0.14,-0.03,23.68,-3.91,-4.33,29.87,9.53,-19.36
0.95,0.16,-0.03,23.93,-3.60,-3.05,29.86,10.79,-19.10
0.95,0.16,-0.03,23.93,-3.60,-3.05,29.86,10.79,-19.10
0.95,0.17,-0.03,25.45,-2.75,-3.05,29.86,10.79,-19.10
0.95,0.15,-0.04,27.28,-2.87,-3.48,29.86,10.79,-19.10
0.95,0.15,-0.04,27.28,-2.87,-3.48,29.86,10.79,-19.10
0.95,0.14,-0.03,26.98,-3.48,-4.09,29.86,10.79,-19.10
0.95,0.14,-0.03,25.45,-3.78,-4.39,29.86,10.79,-19.10
0.96,0.17,-0.02,25.45,-3.78,-4.39,29.86,10.79,-19.10
0.96,0.16,-0.01,23.99,-4.39,-4.33,29.86,10.79,-19.10
0.96,0.16,-0.01,23.99,-4.39,-4.33,29.86,10.79,-19.10
0.96,0.15,-0.01,25.02,-4.82,-4.52,29.81,11.63,-19.45
0.96,0.15,-0.01,25.82,-4.09,-4.52,29.81,11.63,-19.45
0.96,0.15,-0.01,25.82,-4.09,-4.52,29.81,11.63,-19.45
0.97,0.14,-0.01,27.65,-3.30,-4.76,29.81,11.63,-19.45
0.97,0.14,-0.01,27.65,-3.30,-4.76,29.81,11.63,-19.45
0.98,0.15,-0.01,30.46,-1.40,-5.49,29.81,11.63,-19.45
0.98,0.16,-0.03,32.65,-0.18,-6.84,29.81,11.63,-19.45
0.98,0.16,-0.03,32.65,-0.18,-6.84,29.81,11.63,-19.45
0.97,0.14,-0.02,31.43,-0.79,-7.87,29.81,11.63,-19.45
0.97,0.14,-0.02,30.09,-1.04,-8.12,29.81,11.63,-19.45
0.97,0.14,-0.01,30.09,-1.04,-8.12,29.82,12.76,-18.40
0.96,0.14,-0.02,30.94,-0.79,-8.00,29.82,12.76,-18.40
0.96,0.14,-0.02,30.94,-0.79,-8.00,29.82,12.76,-18.40
0.97,0.14,-0.01,32.23,-1.04,-8.73,29.82,12.76,-18.40
0.97,0.12,-0.02,34.06,-1.34,-9.22,29.82,12.76,-18.40
0.97,0.12,-0.02,34.06,-1.34,-9.22,29.82,12.76,-18.40
0.98,0.10,-0.03,32.47,-1.71,-8.54,29.82,12.76,-18.40
0.98,0.10,-0.03,32.47,-1.71,-8.54,29.82,12.76,-18.40
0.98,0.09,-0.02,27.95,-1.53,-7.39,29.82,12.76,-18.40
0.96,0.10,-0.02,23.50,-1.04,-5.13,29.82,12.76,-18.40
0.96,0.10,-0.02,23.50,-1.04,-5.13,29.38,13.89,-19.03
0.98,0.12,-0.00,21.36,-1.10,-2.87,29.38,13.89,-19.03
0.96,0.13,-0.01,21.06,-1.40,-0.92,29.38,13.89,-19.03
0.96,0.13,-0.01,21.06,-1.40,-0.92,29.38,13.89,-19.03
0.95,0.14,-0.00,21.48,-1.71,0.06,29.38,13.89,-19.03
0.95,0.14,-0.00,21.48,-1.71,0.06,29.38,13.89,-19.03
0.95,0.13,0.00,22.64,-1.71,-0.49,29.38,13.89,-19.03
0.94,0.12,0.01,25.21,-1.46,-0.73,29.38,13.89,-19.03
0.94,0.12,0.01,25.21,-1.46,-0.73,29.38,13.89,-19.03
0.94,0.15,0.02,29.30,-1.10,-0.55,29.54,13.84,-19.62
0.94,0.15,0.02,33.87,-0.67,-1.40,29.54,13.84,-19.62
0.94,0.15,0.02,33.87,-0.67,-1.40,29.54,13.84,-19.62
0.94,0.15,0.01,38.39,-0.06,-2.81,29.54,13.84,-19.62
0.94,0.15,0.01,38.39,-0.06,-2.81,29.54,13.84,-19.62
0.95,0.13,0.01,40.34,-0.18,-3.78,29.54,13.84,-19.62
0.94,0.10,0.00,39.06,-1.22,-3.72,29.54,13.84,-19.62
0.94,0.10,0.00,39.06,-1.22,-3.72,29.54,13.84,-19.62
0.95,0.08,-0.00,34.48,-2.56,-1.28,29.54,13.84,-19.62
0.95,0.08,-0.00,34.48,-2.56,-1.28,29.54,13.84,-19.62
0.96,0.09,0.01,28.26,-3.78,2.44,29.82,14.92,-18.93
0.96,0.11,0.02,24.90,-3.91,4.82,29.82,14.92,-18.93
0.96,0.11,0.02,24.90,-3.91,4.82,29.82,14.92,-18.93
0.96,0.13,0.02,24.54,-3.17,5.86,29.82,14.92,-18.93
0.96,0.14,0.02,24.60,-2.81,6.23,29.82,14.92,-18.93
0.96,0.14,0.02,24.60,-2.81,6.23,29.82,14.92,-18.93
0.96,0.14,0.02,24.41,-2.32,5.92,29.82,14.92,-18.93
0.96,0.14,0.02,24.41,-2.32,5.92,29.82,14.92,-18.93
0.93,0.14,0.03,24.96,-1.65,4.64,29.82,14.92,-18.93
0.95,0.16,0.04,27.53,-0.43,2.62,29.82,14.92,-18.93
0.95,0.16,0.04,27.53,-0.43,2.62,29.37,16.20,-19.13
0.95,0.16,0.03,30.33,-0.31,0.98,29.37,16.20,-19.13
0.96,0.17,0.03,33.87,0.43,-1.22,29.37,16.20,-19.13
0.96,0.17,0.03,33.87,0.43,-1.22,29.37,16.20,-19.13
0.97,0.14,0.02,37.72,1.04,-3.54,29.37,16.20,-19.13
0.97,0.14,0.02,37.72,1.04,-3.54,29.37,16.20,-19.13
0.98,0.13,0.02,39.67,1.22,-4.76,29.37,16.20,-19.13
0.97,0.11,0.02,39.12,1.59,-4.21,29.37,16.20,-19.13
0.97,0.11,0.02,39.12,1.59,-4.21,29.37,16.20,-19.13
0.96,0.10,0.01,37.66,2.14,-3.66,29.37,16.20,-19.13
0.96,0.10,0.01,37.66,2.14,-3.66,29.59,16.69,-19.02
0.96,0.10,0.02,34.36,2.08,-2.32,29.59,16.69,-19.02
0.96,0.11,0.02,30.09,1.77,-0.79,29.59,16.69,-19.02
0.96,0.11,0.02,30.09,1.77,-0.79,29.59,16.69,-19.02
0.96,0.13,0.03,28.32,1.53,0.00,29.59,16.69,-19.02
0.96,0.13,0.03,29.72,2.08,-0.55,29.59,16.69,-19.02
0.96,0.14,0.04,29.72,2.08,-0.55,29.59,16.69,-19.02
0.96,0.15,0.05,33.75,2.75,-1.40,29.59,16.69,-19.02
0.96,0.15,0.05,33.75,2.75,-1.40,29.59,16.69,-19.02
0.96,0.16,0.05,39.55,3.30,-2.81,29.59,16.69,-19.02
0.96,0.16,0.05,46.51,4.52,-4.39,29.14,18.24,-19.01
0.96,0.15,0.06,46.51,4.52,-4.39,29.14,18.24,-19.01
0.96,0.15,0.06,55.30,6.41,-5.92,29.14,18.24,-19.01
0.96,0.15,0.06,65.19,8.97,-6.96,29.14,18.24,-19.01
0.96,0.14,0.06,65.19,8.97,-6.96,29.14,18.24,-19.01
0.96,0.12,0.05,74.46,11.84,-8.00,29.14,18.24,-19.01
0.96,0.12,0.05,74.46,11.84,-8.00,29.14,18.24,-19.01
0.96,0.09,0.03,81.85,14.65,-7.75,29.14,18.24,-19.01
0.96,0.09,0.03,84.72,15.99,-6.47,29.14,18.24,-19.01
0.96,0.06,0.00,84.72,15.99,-6.47,29.14,18.24,-19.01
0.96,0.01,-0.02,80.87,15.14,-4.64,29.47,20.91,-17.81
0.96,0.01,-0.02,80.87,15.14,-4.64,29.47,20.91,-17.81
0.93,0.00,-0.02,71.17,12.51,-1.22,29.47,20.91,-17.81
0.93,0.03,-0.01,62.38,10.93,2.69,29.47,20.91,-17.81
0.93,0.03,-0.01,62.38,10.93,2.69,29.47,20.91,-17.81
0.95,0.04,0.00,53.53,9.22,6.35,29.47,20.91,-17.81
0.95,0.04,0.00,46.75,7.93,9.22,29.47,20.91,-17.81
0.96,0.06,0.01,46.75,7.93,9.22,29.47,20.91,-17.81
0.95,0.10,0.02,44.98,7.51,11.29,29.47,20.91,-17.81
0.95,0.10,0.02,44.98,7.51,11.29,29.47,20.91,-17.81
0.96,0.14,0.03,46.20,7.81,10.56,30.18,22.66,-16.09
0.98,0.18,0.04,49.13,8.48,8.18,30.18,22.66,-16.09
0.98,0.18,0.04,49.13,8.48,8.18,30.18,22.66,-16.09
0.98,0.19,0.04,55.54,8.36,4.94,30.18,22.66,-16.09
0.98,0.19,0.04,55.54,8.36,4.94,30.18,22.66,-16.09
0.98,0.19,0.04,63.84,8.24,1.22,30.18,22.66,-16.09
0.98,0.14,0.04,70.92,9.09,-2.20,30.18,22.66,-16.09
0.98,0.14,0.04,70.92,9.09,-2.20,30.18,22.66,-16.09
1.00,0.09,0.02,78.19,8.36,-4.39,30.18,22.66,-16.09
1.00,0.09,0.02,78.19,8.36,-4.39,30.18,22.66,-16.09
0.99,0.07,0.01,78.92,9.83,-4.09,30.18,24.24,-15.78
0.98,0.08,0.01,78.80,9.83,-3.30,30.18,24.24,-15.78
0.98,0.08,0.01,78.80,9.83,-3.30,30.18,24.24,-15.78
0.97,0.09,-0.00,76.48,8.67,-2.26,30.18,24.24,-15.78
0.97,0.08,0.00,67.38,7.93,-1.28,30.18,24.24,-15.78
0.97,0.08,0.00,67.38,7.93,-1.28,30.18,24.24,-15.78
0.96,0.08,0.02,58.11,6.35,-0.24,30.18,24.24,-15.78
0.96,0.08,0.02,58.11,6.35,-0.24,30.18,24.24,-15.78
0.97,0.10,0.02,54.57,4.64,0.31,30.18,24.24,-15.78
0.97,0.14,0.03,53.16,3.91,-0.31,30.10,26.16,-13.49
0.97,0.14,0.03,53.16,3.91,-0.31,30.10,26.16,-13.49
0.97,0.16,0.04,54.14,3.85,-3.42,30.10,26.16,-13.49
0.97,0.16,0.05,57.86,5.13,-7.20,30.10,26.16,-13.49
0.97,0.16,0.05,57.86,5.13,-7.20,30.10,26.16,-13.49
0.98,0.16,0.05,65.80,7.02,-11.96,30.10,26.16,-13.49
0.98,0.16,0.05,65.80,7.02,-11.96,30.10,26.16,-13.49
0.98,0.13,0.05,74.46,9.52,-17.09,30.10,26.16,-13.49
0.98,0.08,0.05,83.07,12.57,-21.42,30.10,26.16,-13.49
0.98,0.08,0.05,83.07,12.57,-21.42,30.10,26.16,-13.49
0.98,0.05,0.05,89.72,15.44,-24.17,29.82,29.19,-11.66
0.98,0.05,0.05,92.59,19.17,-23.74,29.82,29.19,-11.66
0.97,0.03,0.05,92.59,19.17,-23.74,29.82,29.19,-11.66
0.96,0.05,0.01,93.63,22.58,-21.79,29.82,29.19,-11.66
0.96,0.05,0.01,93.63,22.58,-21.79,29.82,29.19,-11.66
0.95,0.04,-0.01,93.57,22.34,-20.94,29.82,29.19,-11.66
0.94,0.01,-0.01,86.00,22.95,-19.29,29.82,29.19,-11.66
0.94,0.01,-0.01,86.00,22.95,-19.29,29.82,29.19,-11.66
0.94,0.01,-0.02,83.13,21.85,-17.70,29.82,29.19,-11.66
0.94,0.01,-0.02,83.13,21.85,-17.70,29.82,29.19,-11.66
0.94,0.02,-0.02,82.46,21.91,-15.62,29.32,31.62,-9.61
0.94,0.02,-0.01,81.79,22.34,-14.40,29.32,31.62,-9.61
0.94,0.02,-0.01,81.79,22.34,-14.40,29.32,31.62,-9.61
0.94,0.03,-0.01,81.60,22.89,-14.16,29.32,31.62,-9.61
0.95,0.04,-0.01,83.62,23.99,-14.22,29.32,31.62,-9.61
0.95,0.04,-0.01,83.62,23.99,-14.22,29.32,31.62,-9.61
0.95,0.05,0.00,88.07,24.60,-15.62,29.32,31.62,-9.61
0.95,0.05,0.00,88.07,24.60,-15.62,29.32,31.62,-9.61
0.95,0.04,0.02,92.41,26.18,-17.88,29.32,31.62,-9.61
0.97,0.05,0.01,96.01,28.20,-20.39,29.32,31.62,-9.61
0.97,0.05,0.01,96.01,28.20,-20.39,29.72,34.40,-7.42
0.93,0.04,-0.02,101.38,27.95,-21.36,29.72,34.40,-7.42
0.93,0.04,-0.02,104.86,29.79,-19.53,29.72,34.40,-7.42
0.94,0.01,-0.02,104.86,29.79,-19.53,29.72,34.40,-7.42
0.94,-0.01,-0.02,108.76,29.05,-15.87,29.72,34.40,-7.42
0.94,-0.01,-0.02,108.76,29.05,-15.87,29.72,34.40,-7.42
0.95,-0.00,-0.01,108.83,27.59,-11.54,29.72,34.40,-7.42
0.93,-0.01,-0.01,108.70,25.02,-8.79,29.72,34.40,-7.42
0.93,-0.01,-0.01,108.70,25.02,-8.79,29.72,34.40,-7.42
0.92,0.01,-0.03,108.89,23.38,-7.45,29.72,34.40,-7.42
0.92,0.01,-0.03,108.89,23.38,-7.45,29.41,36.28,-3.93
0.91,0.00,-0.05,107.60,22.09,-7.69,29.41,36.28,-3.93
0.93,-0.02,-0.05,103.94,21.48,-9.28,29.41,36.28,-3.93
0.93,-0.02,-0.05,103.94,21.48,-9.28,29.41,36.28,-3.93
