ax,ay,az,gx,gy,gz,mx,my,mz
-0.02,-1.02,0.07,10.01,-72.75,6.41,-22.77,19.62,-4.71
-0.02,-1.02,0.07,10.01,-72.75,6.41,-22.77,19.62,-4.71
-0.02,-1.03,0.04,7.93,-76.29,6.84,-22.77,19.62,-4.71
-0.02,-1.03,0.04,7.93,-76.29,6.84,-22.77,19.62,-4.71
-0.01,-1.00,0.06,2.69,-77.70,7.14,-24.65,19.96,-1.84
-0.03,-1.02,0.02,-1.40,-77.33,7.45,-24.65,19.96,-1.84
-0.03,-1.02,0.02,-1.40,-77.33,7.45,-24.65,19.96,-1.84
0.00,-1.00,0.02,-4.39,-78.25,7.87,-24.65,19.96,-1.84
0.00,-1.00,0.02,-3.42,-81.12,8.36,-24.65,19.96,-1.84
-0.06,-1.02,0.02,-3.42,-81.12,8.36,-24.65,19.96,-1.84
-0.10,-1.04,-0.06,-4.09,-85.21,8.48,-24.65,19.96,-1.84
-0.10,-1.04,-0.06,-4.09,-85.21,8.48,-24.65,19.96,-1.84
-0.02,-1.01,0.02,-5.80,-87.10,8.85,-24.65,19.96,-1.84
-0.02,-1.01,0.02,-5.68,-91.06,9.58,-24.65,19.96,-1.84
0.02,-1.00,0.05,-5.68,-91.06,9.58,-26.40,21.80,0.70
-0.00,-1.00,0.08,-3.05,-97.60,10.19,-26.40,21.80,0.70
-0.00,-1.00,0.08,1.71,-101.68,10.56,-26.40,21.80,0.70
0.03,-1.00,0.09,1.71,-101.68,10.56,-26.40,21.80,0.70
0.04,-1.00,0.10,6.16,-103.88,10.68,-26.40,21.80,0.70
0.04,-1.00,0.10,6.16,-103.88,10.68,-26.40,21.80,0.70
0.03,-0.98,0.14,10.44,-104.86,10.68,-26.40,21.80,0.70
0.03,-0.98,0.14,16.05,-106.93,10.56,-26.40,21.80,0.70
-0.00,-1.03,0.07,16.05,-106.93,10.56,-26.40,21.80,0.70
-0.04,-1.01,0.11,13.24,-106.63,10.31,-26.40,21.80,0.70
-0.04,-1.01,0.11,13.24,-106.63,10.31,-26.68,22.58,4.81
-0.01,-0.99,0.08,7.93,-105.47,10.07,-26.68,22.58,4.81
0.01,-1.02,0.05,9.16,-112.18,10.99,-26.68,22.58,4.81
0.01,-1.02,0.05,9.16,-112.18,10.99,-26.68,22.58,4.81
-0.03,-1.01,0.09,17.15,-121.64,11.35,-26.68,22.58,4.81
-0.03,-1.01,0.09,17.15,-121.64,11.35,-26.68,22.58,4.81
-0.07,-1.01,0.08,19.78,-121.15,10.86,-26.68,22.58,4.81
-0.04,-1.02,0.08,20.69,-114.75,9.77,-26.68,22.58,4.81
-0.04,-1.02,0.08,20.69,-114.75,9.77,-26.68,22.58,4.81
-0.06,-1.03,0.07,17.03,-105.41,8.73,-26.68,22.58,4.81
-0.06,-1.03,0.07,17.03,-105.41,8.73,-26.59,22.79,10.55
-0.04,-1.01,0.07,12.70,-97.35,7.63,-26.59,22.79,10.55
-0.00,-1.00,0.05,9.46,-91.06,7.08,-26.59,22.79,10.55
-0.00,-1.00,0.05,9.46,-91.06,7.08,-26.59,22.79,10.55
-0.04,-1.02,0.04,8.61,-87.65,7.02,-26.59,22.79,10.55
-0.04,-1.00,0.07,7.93,-84.47,6.65,-26.59,22.79,10.55
-0.04,-1.00,0.07,7.93,-84.47,6.65,-26.59,22.79,10.55
-0.03,-1.01,0.05,8.00,-80.38,6.16,-26.59,22.79,10.55
-0.03,-1.01,0.05,8.00,-80.38,6.16,-26.59,22.79,10.55
-0.05,-1.01,0.05,9.40,-73.73,5.68,-26.59,22.79,10.55
-0.02,-1.01,0.03,11.29,-65.98,4.88,-26.17,22.71,13.10
-0.02,-1.01,0.03,11.29,-65.98,4.88,-26.17,22.71,13.10
-0.04,-1.00,0.05,11.72,-59.20,4.52,-26.17,22.71,13.10
-0.04,-1.00,0.05,14.04,-51.64,3.97,-26.17,22.71,13.10
-0.01,-1.01,0.05,14.04,-51.64,3.97,-26.17,22.71,13.10
-0.00,-1.01,0.04,16.60,-46.26,3.48,-26.17,22.71,13.10
-0.00,-1.01,0.04,16.60,-46.26,3.48,-26.17,22.71,13.10
-0.01,-1.01,0.03,18.62,-43.88,3.23,-26.17,22.71,13.10
-0.01,-1.01,0.03,20.14,-43.15,3.05,-26.17,22.71,13.10
-0.01,-1.00,0.06,20.14,-43.15,3.05,-26.17,22.71,13.10
-0.02,-1.01,0.04,19.71,-44.07,2.75,-25.24,22.92,15.91
-0.02,-1.01,0.04,18.62,-45.29,2.44,-25.24,22.92,15.91
-0.03,-1.01,0.05,18.62,-45.29,2.44,-25.24,22.92,15.91
0.02,-1.03,0.02,18.74,-45.59,2.50,-25.24,22.92,15.91
0.02,-1.03,0.02,18.74,-45.59,2.50,-25.24,22.92,15.91
0.01,-1.02,0.00,15.14,-48.52,2.38,-25.24,22.92,15.91
0.01,-1.02,0.00,11.17,-52.55,2.99,-25.24,22.92,15.91
0.01,-1.01,0.00,11.17,-52.55,2.99,-25.24,22.92,15.91
0.06,-1.04,0.02,7.39,-61.34,3.60,-25.24,22.92,15.91
0.06,-1.04,0.02,7.39,-61.34,3.60,-25.24,22.92,15.91
0.06,-1.03,-0.08,-0.31,-74.89,4.15,-24.79,23.67,17.94
-0.02,-1.01,-0.01,-8.54,-83.25,4.82,-24.79,23.67,17.94
-0.02,-1.01,-0.01,-8.54,-83.25,4.82,-24.79,23.67,17.94
-0.14,-1.00,0.00,-9.83,-88.01,5.25,-24.79,23.67,17.94
-0.14,-1.00,0.00,-9.83,-88.01,5.25,-24.79,23.67,17.94
-0.09,-0.99,-0.00,-4.76,-82.82,5.37,-24.79,23.67,17.94
-0.05,-1.00,0.00,1.59,-75.81,5.00,-24.79,23.67,17.94
-0.05,-1.00,0.00,1.59,-75.81,5.00,-24.79,23.67,17.94
-0.08,-0.99,0.02,7.93,-72.14,4.58,-24.79,23.67,17.94
-0.08,-0.99,0.02,7.93,-72.14,4.58,-24.79,23.67,17.94
-0.04,-1.01,0.03,12.57,-71.35,4.27,-24.07,23.57,21.67
-0.06,-1.01,0.04,16.36,-72.39,3.85,-24.07,23.57,21.67
-0.06,-1.01,0.04,16.36,-72.39,3.85,-24.07,23.57,21.67
-0.01,-1.02,0.04,18.98,-71.90,3.48,-24.07,23.57,21.67
-0.02,-1.04,0.01,15.50,-73.79,2.87,-24.07,23.57,21.67
-0.02,-1.04,0.01,15.50,-73.79,2.87,-24.07,23.57,21.67
0.01,-1.02,-0.10,6.53,-74.77,2.87,-24.07,23.57,21.67
0.01,-1.02,-0.10,6.53,-74.77,2.87,-24.07,23.57,21.67
-0.01,-1.04,-0.06,5.86,-85.63,3.36,-24.07,23.57,21.67
0.02,-1.00,-0.05,7.26,-97.11,3.85,-22.28,23.49,24.57
0.02,-1.00,-0.05,7.26,-97.11,3.85,-22.28,23.49,24.57
-0.04,-1.00,-0.03,6.53,-109.07,4.58,-22.28,23.49,24.57
-0.09,-1.01,-0.06,6.10,-118.23,5.13,-22.28,23.49,24.57
-0.09,-1.01,-0.06,6.10,-118.23,5.13,-22.28,23.49,24.57
-0.04,-1.00,-0.05,5.74,-123.47,5.74,-22.28,23.49,24.57
-0.04,-1.00,-0.05,5.74,-123.47,5.74,-22.28,23.49,24.57
-0.00,-1.00,-0.10,9.52,-129.46,6.10,-22.28,23.49,24.57
-0.01,-1.00,-0.08,11.84,-137.45,6.23,-22.28,23.49,24.57
-0.01,-1.00,-0.08,11.84,-137.45,6.23,-22.28,23.49,24.57
-0.02,-1.01,-0.08,13.43,-146.00,6.77,-20.61,23.75,29.02
-0.02,-1.01,-0.08,15.75,-157.90,7.20,-20.61,23.75,29.02
0.03,-0.96,-0.16,15.75,-157.90,7.20,-20.61,23.75,29.02
-0.06,-1.03,-0.05,22.28,-175.05,7.51,-20.61,23.75,29.02
-0.06,-1.03,-0.05,22.28,-175.05,7.51,-20.61,23.75,29.02
-0.05,-1.01,-0.03,26.73,-184.88,7.39,-20.61,23.75,29.02
-0.05,-1.01,-0.03,29.30,-185.85,6.59,-20.61,23.75,29.02
-0.10,-1.05,0.05,29.30,-185.85,6.59,-20.61,23.75,29.02
-0.09,-1.01,0.01,25.76,-178.65,5.68,-20.61,23.75,29.02
-0.09,-1.01,0.01,25.76,-178.65,5.68,-20.61,23.75,29.02
-0.08,-1.04,-0.01,24.41,-171.02,5.00,-16.74,23.54,34.59
-0.05,-1.02,-0.05,20.87,-165.59,4.09,-16.74,23.54,34.59
-0.05,-1.02,-0.05,20.87,-165.59,4.09,-16.74,23.54,34.59
-0.03,-1.05,-0.02,14.59,-162.90,3.23,-16.74,23.54,34.59
-0.03,-1.05,-0.02,3.97,-160.71,2.93,-16.74,23.54,34.59
-0.04,-1.01,-0.03,3.97,-160.71,2.93,-16.74,23.54,34.59
-0.07,-1.01,-0.00,0.79,-159.48,3.36,-16.74,23.54,34.59
-0.07,-1.01,-0.00,0.79,-159.48,3.36,-16.74,23.54,34.59
-0.05,-0.98,-0.03,-1.59,-156.80,3.60,-16.74,23.54,34.59
-0.05,-0.98,-0.03,4.82,-159.67,3.54,-16.74,23.54,34.59
-0.04,-0.99,-0.04,4.82,-159.67,3.54,-12.29,22.80,38.70
-0.04,-1.01,-0.03,17.58,-167.60,3.54,-12.29,22.80,38.70
-0.04,-1.01,-0.03,17.58,-167.60,3.54,-12.29,22.80,38.70
-0.06,-0.99,0.02,26.43,-171.75,3.11,-12.29,22.80,38.70
-0.09,-1.02,0.07,30.64,-169.19,2.62,-12.29,22.80,38.70
-0.09,-1.02,0.07,30.64,-169.19,2.62,-12.29,22.80,38.70
-0.09,-1.01,0.03,27.89,-157.65,2.01,-12.29,22.80,38.70
-0.09,-1.01,0.03,29.11,-148.19,1.28,-12.29,22.80,38.70
-0.10,-1.02,0.03,29.11,-148.19,1.28,-12.29,22.80,38.70
-0.01,-0.99,-0.14,38.27,-153.26,0.67,-12.29,22.80,38.70
-0.01,-0.99,-0.14,38.27,-153.26,0.67,-7.29,21.59,42.20
-0.11,-1.02,0.04,57.01,-185.61,-2.01,-7.29,21.59,42.20
-0.14,-1.03,0.06,59.63,-180.24,-3.78,-7.29,21.59,42.20
-0.14,-1.03,0.06,59.63,-180.24,-3.78,-7.29,21.59,42.20
-0.13,-1.05,0.13,55.05,-149.96,-4.15,-7.29,21.59,42.20
-0.13,-1.05,0.13,55.05,-149.96,-4.15,-7.29,21.59,42.20
-0.06,-1.03,0.05,43.95,-102.17,-3.66,-7.29,21.59,42.20
-0.05,-1.03,-0.05,34.85,-86.24,-3.54,-7.29,21.59,42.20
-0.05,-1.03,-0.05,34.85,-86.24,-3.54,-7.29,21.59,42.20
-0.06,-1.03,-0.02,29.36,-86.79,-4.03,-7.29,21.59,42.20
-0.06,-1.03,-0.02,29.36,-86.79,-4.03,-4.16,20.42,45.50
-0.05,-1.04,0.01,22.34,-69.76,-2.93,-4.16,20.42,45.50
-0.05,-1.04,-0.03,13.43,-50.17,-1.95,-4.16,20.42,45.50
-0.05,-1.04,-0.03,13.43,-50.17,-1.95,-4.16,20.42,45.50
-0.02,-1.00,-0.09,5.55,-39.49,-1.10,-4.16,20.42,45.50
0.01,-0.99,-0.15,9.34,-44.49,-1.65,-4.16,20.42,45.50
0.01,-0.99,-0.15,9.34,-44.49,-1.65,-4.16,20.42,45.50
0.02,-0.99,-0.20,17.46,-61.71,-3.11,-4.16,20.42,45.50
0.02,-0.99,-0.20,17.46,-61.71,-3.11,-4.16,20.42,45.50
-0.04,-1.03,-0.11,23.19,-80.57,-4.58,-4.16,20.42,45.50
-0.03,-1.02,-0.15,21.97,-89.97,-5.07,-2.47,19.63,46.75
-0.03,-1.02,-0.15,21.97,-89.97,-5.07,-2.47,19.63,46.75
-0.01,-1.00,-0.19,20.32,-98.14,-5.62,-2.47,19.63,46.75
-0.01,-1.00,-0.19,17.94,-107.54,-6.10,-2.47,19.63,46.75
-0.01,-1.00,-0.16,17.94,-107.54,-6.10,-2.47,19.63,46.75
-0.03,-0.99,-0.16,18.74,-118.04,-7.20,-2.47,19.63,46.75
-0.03,-0.99,-0.16,18.74,-118.04,-7.20,-2.47,19.63,46.75
-0.04,-1.00,-0.12,23.74,-129.15,-8.24,-2.47,19.63,46.75
-0.04,-1.00,-0.12,30.46,-138.73,-9.89,-2.47,19.63,46.75
-0.08,-1.02,-0.05,30.46,-138.73,-9.89,-2.47,19.63,46.75
-0.09,-1.03,-0.04,31.43,-135.62,-10.38,2.25,18.69,46.80
-0.09,-1.03,-0.04,29.54,-125.37,-10.01,2.25,18.69,46.80
-0.11,-1.03,-0.04,29.54,-125.37,-10.01,2.25,18.69,46.80
-0.12,-1.04,-0.05,23.25,-108.95,-8.85,2.25,18.69,46.80
-0.12,-1.04,-0.05,23.25,-108.95,-8.85,2.25,18.69,46.80
-0.11,-1.04,-0.04,13.67,-89.72,-7.57,2.25,18.69,46.80
-0.11,-1.04,-0.04,3.91,-72.63,-6.41,2.25,18.69,46.80
-0.09,-1.03,-0.07,3.91,-72.63,-6.41,2.25,18.69,46.80
-0.06,-1.03,-0.09,-2.38,-60.42,-5.49,2.25,18.69,46.80
-0.06,-1.03,-0.09,-2.38,-60.42,-5.49,2.25,18.69,46.80
-0.01,-1.01,-0.12,-7.32,-51.15,-4.52,4.16,18.18,49.16
-0.00,-1.01,-0.13,-9.70,-48.83,-4.15,4.16,18.18,49.16
-0.00,-1.01,-0.13,-9.70,-48.83,-4.15,4.16,18.18,49.16
0.00,-1.02,-0.13,-10.19,-49.50,-4.09,4.16,18.18,49.16
0.00,-1.02,-0.13,-10.19,-49.50,-4.09,4.16,18.18,49.16
-0.00,-1.01,-0.14,-9.22,-50.35,-3.85,4.16,18.18,49.16
-0.01,-1.01,-0.15,-9.28,-51.39,-3.78,4.16,18.18,49.16
-0.01,-1.01,-0.15,-9.28,-51.39,-3.78,4.16,18.18,49.16
0.01,-1.03,-0.12,-9.77,-52.67,-3.66,4.16,18.18,49.16
0.01,-1.03,-0.12,-9.77,-52.67,-3.66,4.16,18.18,49.16
0.03,-1.02,-0.12,-15.81,-58.84,-3.05,5.05,19.08,48.58
-0.06,-1.00,-0.23,-18.80,-73.18,-3.48,5.05,19.08,48.58
-0.06,-1.00,-0.23,-18.80,-73.18,-3.48,5.05,19.08,48.58
0.01,-1.04,-0.11,-14.53,-87.40,-5.00,5.05,19.08,48.58
0.00,-1.01,-0.09,-18.31,-104.37,-5.55,5.05,19.08,48.58
0.00,-1.01,-0.09,-18.31,-104.37,-5.55,5.05,19.08,48.58
-0.03,-1.02,-0.05,-19.59,-119.63,-5.86,5.05,19.08,48.58
-0.03,-1.02,-0.05,-19.59,-119.63,-5.86,5.05,19.08,48.58
-0.03,-1.04,-0.08,-20.87,-129.64,-5.92,5.05,19.08,48.58
-0.04,-1.04,-0.08,-25.21,-135.19,-5.49,9.55,18.59,48.83
-0.04,-1.04,-0.08,-25.21,-135.19,-5.49,9.55,18.59,48.83
-0.05,-1.05,-0.06,-31.68,-134.95,-4.76,9.55,18.59,48.83
-0.06,-1.03,-0.03,-40.10,-128.42,-3.30,9.55,18.59,48.83
-0.06,-1.03,-0.03,-40.10,-128.42,-3.30,9.55,18.59,48.83
-0.03,-1.00,-0.08,-46.26,-119.26,-1.65,9.55,18.59,48.83
-0.03,-1.00,-0.08,-46.26,-119.26,-1.65,9.55,18.59,48.83
-0.03,-1.00,-0.09,-44.37,-112.85,-0.73,9.55,18.59,48.83
-0.03,-1.03,-0.07,-39.61,-114.07,-0.12,9.55,18.59,48.83
-0.03,-1.03,-0.07,-39.61,-114.07,-0.12,9.55,18.59,48.83
-0.05,-1.04,-0.05,-35.58,-120.36,0.85,13.12,20.18,48.16
-0.05,-1.04,-0.05,-34.61,-122.56,4.03,13.12,20.18,48.16
-0.09,-1.02,0.02,-34.61,-122.56,4.03,13.12,20.18,48.16
-0.12,-1.04,0.09,-33.20,-114.69,8.54,13.12,20.18,48.16
-0.12,-1.04,0.09,-33.20,-114.69,8.54,13.12,20.18,48.16
-0.08,-1.01,0.10,-29.66,-99.43,13.06,13.12,20.18,48.16
-0.08,-1.01,0.10,-26.18,-84.23,14.53,13.12,20.18,48.16
-0.04,-0.99,0.08,-26.18,-84.23,14.53,13.12,20.18,48.16
-0.02,-1.00,0.07,-24.96,-75.38,12.76,13.12,20.18,48.16
-0.02,-1.00,0.07,-24.96,-75.38,12.76,13.12,20.18,48.16
0.01,-0.98,0.08,-26.18,-70.98,9.64,16.72,20.92,47.35
0.02,-0.97,0.08,-26.31,-62.99,5.49,16.72,20.92,47.35
0.02,-0.97,0.08,-26.31,-62.99,5.49,16.72,20.92,47.35
-0.02,-1.03,0.00,-19.29,-48.28,1.16,16.72,20.92,47.35
-0.02,-1.03,0.00,-17.33,-38.09,2.44,16.72,20.92,47.35
0.00,-1.05,-0.13,-17.33,-38.09,2.44,16.72,20.92,47.35
-0.02,-1.09,-0.17,-24.23,-38.51,5.00,16.72,20.92,47.35
-0.02,-1.09,-0.17,-24.23,-38.51,5.00,16.72,20.92,47.35
-0.04,-1.06,-0.08,-37.35,-48.65,9.46,16.72,20.92,47.35
-0.04,-1.06,-0.08,-45.72,-55.36,14.10,16.72,20.92,47.35
-0.02,-1.00,0.04,-45.72,-55.36,14.10,17.42,22.20,47.05
0.00,-0.97,0.09,-45.47,-55.85,14.65,17.42,22.20,47.05
0.00,-0.97,0.09,-39.49,-56.03,12.39,17.42,22.20,47.05
0.01,-0.99,0.04,-39.49,-56.03,12.39,17.42,22.20,47.05
0.01,-1.00,0.00,-32.90,-63.54,11.17,17.42,22.20,47.05
0.01,-1.00,0.00,-32.90,-63.54,11.17,17.42,22.20,47.05
0.02,-0.99,0.01,-27.71,-76.48,10.68,17.42,22.20,47.05
0.02,-0.99,0.01,-24.35,-88.13,9.46,17.42,22.20,47.05
0.01,-0.99,0.05,-24.35,-88.13,9.46,17.42,22.20,47.05
0.01,-0.98,0.09,-20.69,-96.07,8.18,17.42,22.20,47.05
0.01,-0.98,0.09,-20.69,-96.07,8.18,20.41,22.60,44.80
-0.02,-0.98,0.19,-15.99,-97.66,5.86,20.41,22.60,44.80
-0.01,-0.94,0.29,-7.87,-90.15,3.97,20.41,22.60,44.80
-0.01,-0.94,0.29,-7.87,-90.15,3.97,20.41,22.60,44.80
-0.00,-0.93,0.32,5.80,-76.35,0.37,20.41,22.60,44.80
-0.00,-0.93,0.32,22.16,-61.65,-4.15,20.41,22.60,44.80
0.01,-0.94,0.26,22.16,-61.65,-4.15,20.41,22.60,44.80
-0.02,-1.03,0.12,35.03,-52.43,-7.45,20.41,22.60,44.80
-0.02,-1.03,0.12,35.03,-52.43,-7.45,20.41,22.60,44.80
-0.01,-1.04,0.06,40.77,-52.73,-5.80,20.41,22.60,44.80
-0.01,-1.04,0.06,42.85,-59.02,-1.53,22.81,20.73,46.41
-0.01,-1.06,-0.02,42.85,-59.02,-1.53,22.81,20.73,46.41
-0.02,-1.07,-0.04,36.38,-63.29,2.08,22.81,20.73,46.41
-0.02,-1.07,-0.04,36.38,-63.29,2.08,22.81,20.73,46.41
-0.02,-1.04,-0.00,23.13,-64.58,4.03,22.81,20.73,46.41
-0.03,-1.02,0.05,12.33,-61.95,4.70,22.81,20.73,46.41
-0.03,-1.02,0.05,12.33,-61.95,4.70,22.81,20.73,46.41
-0.02,-1.01,0.06,8.79,-56.09,4.88,22.81,20.73,46.41
-0.02,-1.01,0.06,8.79,-56.09,4.88,22.81,20.73,46.41
-0.03,-1.01,0.10,8.97,-51.70,5.19,22.81,20.73,46.41
-0.00,-1.00,0.11,12.70,-48.03,5.19,24.33,20.30,45.00
-0.00,-1.00,0.11,12.70,-48.03,5.19,24.33,20.30,45.00
-0.00,-0.99,0.12,18.98,-45.29,4.46,24.33,20.30,45.00
0.00,-1.00,0.10,25.94,-41.63,3.17,24.33,20.30,45.00
0.00,-1.00,0.10,25.94,-41.63,3.17,24.33,20.30,45.00
-0.02,-1.00,0.09,31.74,-39.12,2.62,24.33,20.30,45.00
-0.02,-1.00,0.09,31.74,-39.12,2.62,24.33,20.30,45.00
-0.05,-1.01,0.02,36.44,-37.60,2.38,24.33,20.30,45.00
-0.06,-1.06,-0.05,35.64,-35.58,1.71,24.33,20.30,45.00
-0.06,-1.06,-0.05,35.64,-35.58,1.71,24.33,20.30,45.00
-0.06,-1.07,-0.10,26.86,-34.55,2.62,26.86,18.68,45.24
-0.03,-1.05,-0.12,13.24,-35.03,3.54,26.86,18.68,45.24
-0.03,-1.05,-0.12,13.24,-35.03,3.54,26.86,18.68,45.24
-0.02,-1.02,-0.04,4.39,-42.85,6.35,26.86,18.68,45.24
-0.02,-1.02,-0.04,4.39,-42.85,6.35,26.86,18.68,45.24
0.00,-0.99,0.02,2.01,-51.21,7.02,26.86,18.68,45.24
0.02,-0.97,0.06,2.93,-53.10,4.70,26.86,18.68,45.24
0.02,-0.97,0.06,2.93,-53.10,4.70,26.86,18.68,45.24
0.03,-0.98,0.11,7.14,-53.16,0.43,26.86,18.68,45.24
0.03,-0.98,0.11,7.14,-53.16,0.43,26.86,18.68,45.24
0.04,-1.01,0.06,14.65,-51.76,-3.17,27.93,18.79,43.53
0.03,-1.04,0.02,19.84,-50.90,-3.05,27.93,18.79,43.53
0.03,-1.04,0.02,19.84,-50.90,-3.05,27.93,18.79,43.53
-0.01,-1.02,0.03,20.20,-50.78,-0.37,27.93,18.79,43.53
-0.01,-1.02,0.03,21.12,-49.56,1.22,27.93,18.79,43.53
-0.03,-1.01,0.03,21.12,-49.56,1.22,27.93,18.79,43.53
-0.04,-1.01,0.00,22.64,-47.42,1.28,27.93,18.79,43.53
-0.04,-1.01,0.00,22.64,-47.42,1.28,27.93,18.79,43.53
-0.04,-1.02,-0.01,22.46,-46.63,0.55,27.93,18.79,43.53
-0.04,-1.02,-0.01,22.28,-47.36,0.67,27.93,18.79,43.53
-0.06,-1.03,-0.04,22.28,-47.36,0.67,29.17,17.82,44.10
-0.04,-1.02,-0.02,21.24,-52.12,0.31,29.17,17.82,44.10
-0.04,-1.02,-0.02,23.62,-58.23,1.16,29.17,17.82,44.10
-0.03,-1.01,-0.04,23.62,-58.23,1.16,29.17,17.82,44.10
-0.03,-1.02,-0.05,25.76,-65.19,0.37,29.17,17.82,44.10
-0.03,-1.02,-0.05,25.76,-65.19,0.37,29.17,17.82,44.10
-0.03,-1.02,-0.05,23.13,-69.34,-0.67,29.17,17.82,44.10
-0.03,-1.02,-0.05,19.53,-73.43,-0.98,29.17,17.82,44.10
-0.03,-1.00,0.00,19.53,-73.43,-0.98,29.17,17.82,44.10
-0.04,-1.02,0.04,20.14,-72.75,-1.22,31.58,16.47,42.72
-0.04,-1.02,0.04,20.14,-72.75,-1.22,31.58,16.47,42.72
-0.04,-1.02,0.06,20.75,-66.53,-1.71,31.58,16.47,42.72
-0.02,-1.02,0.02,20.08,-56.95,-1.65,31.58,16.47,42.72
-0.02,-1.02,0.02,20.08,-56.95,-1.65,31.58,16.47,42.72
-0.02,-1.03,-0.06,18.98,-49.07,-0.85,31.58,16.47,42.72
-0.02,-1.03,-0.06,18.98,-49.07,-0.85,31.58,16.47,42.72
-0.01,-1.03,-0.07,15.01,-48.83,-0.37,31.58,16.47,42.72
-0.02,-1.01,-0.02,10.19,-51.27,-0.31,31.58,16.47,42.72
-0.02,-1.01,-0.02,10.19,-51.27,-0.31,31.58,16.47,42.72
-0.05,-1.01,-0.02,8.48,-51.70,-0.31,32.80,15.78,42.65
-0.02,-1.04,-0.12,8.79,-49.93,-0.06,32.80,15.78,42.65
-0.02,-1.04,-0.12,8.79,-49.93,-0.06,32.80,15.78,42.65
-0.03,-1.03,-0.11,2.81,-55.79,-0.12,32.80,15.78,42.65
-0.03,-1.03,-0.11,2.81,-55.79,-0.12,32.80,15.78,42.65
-0.03,-1.02,-0.07,-3.66,-60.00,0.31,32.80,15.78,42.65
-0.03,-1.01,-0.05,-7.14,-62.07,0.61,32.80,15.78,42.65
-0.03,-1.01,-0.05,-7.14,-62.07,0.61,32.80,15.78,42.65
-0.02,-1.01,-0.02,-6.90,-62.44,1.04,32.80,15.78,42.65
-0.02,-1.01,-0.02,-6.90,-62.44,1.04,32.80,15.78,42.65
-0.04,-1.01,0.03,-7.39,-59.88,0.98,35.45,15.32,40.16
-0.03,-1.00,0.03,-6.59,-51.76,1.04,35.45,15.32,40.16
-0.03,-1.00,0.03,-6.59,-51.76,1.04,35.45,15.32,40.16
-0.00,-1.01,0.00,-3.17,-43.88,0.73,35.45,15.32,40.16
-0.00,-1.01,0.00,-2.62,-41.20,0.55,35.45,15.32,40.16
0.00,-1.02,0.04,-2.62,-41.20,0.55,35.45,15.32,40.16
0.00,-1.02,0.04,-0.43,-39.43,0.49,35.45,15.32,40.16
0.00,-1.02,0.04,-0.43,-39.43,0.49,35.45,15.32,40.16
-0.02,-1.02,0.03,-0.06,-35.95,0.49,35.45,15.32,40.16
-0.02,-1.02,0.03,-1.34,-31.49,0.92,35.45,15.32,40.16
-0.03,-1.03,-0.02,-1.34,-31.49,0.92,36.13,14.82,40.30
-0.02,-1.03,-0.07,-5.13,-26.98,0.92,36.13,14.82,40.30
-0.02,-1.03,-0.07,-10.31,-25.02,1.16,36.13,14.82,40.30
-0.02,-1.02,-0.04,-10.31,-25.02,1.16,36.13,14.82,40.30
-0.03,-1.01,0.00,-11.90,-23.44,1.40,36.13,14.82,40.30
-0.03,-1.01,0.00,-11.90,-23.44,1.40,36.13,14.82,40.30
-0.02,-1.01,0.01,-9.58,-20.08,1.40,36.13,14.82,40.30
-0.02,-1.01,0.01,-7.02,-16.48,0.98,36.13,14.82,40.30
-0.02,-1.01,0.01,-7.02,-16.48,0.98,36.13,14.82,40.30
-0.01,-1.09,-0.24,-9.22,-17.03,1.71,36.13,14.82,40.30
-0.01,-1.09,-0.24,-9.22,-17.03,1.71,36.69,16.14,39.45
-0.01,-1.06,-0.21,-29.66,-35.40,3.91,36.69,16.14,39.45
-0.07,-1.00,-0.03,-44.56,-56.70,4.70,36.69,16.14,39.45
-0.07,-1.00,-0.03,-44.56,-56.70,4.70,36.69,16.14,39.45
-0.04,-1.00,0.04,-40.28,-65.12,5.49,36.69,16.14,39.45
-0.04,-1.00,0.04,-40.28,-65.12,5.49,36.69,16.14,39.45
-0.03,-1.01,0.05,-33.45,-64.15,5.31,36.69,16.14,39.45
-0.07,-1.03,0.12,-32.35,-58.59,5.00,36.69,16.14,39.45
-0.07,-1.03,0.12,-32.35,-58.59,5.00,36.69,16.14,39.45
0.00,-1.02,0.00,-34.36,-48.89,5.07,36.69,16.14,39.45
0.00,-1.02,0.00,-34.36,-48.89,5.07,37.66,16.63,37.81
-0.02,-1.00,0.08,-34.91,-48.89,5.43,37.66,16.63,37.81
-0.02,-1.00,0.09,-33.14,-45.96,5.31,37.66,16.63,37.81
-0.02,-1.00,0.09,-33.14,-45.96,5.31,37.66,16.63,37.81
-0.01,-1.00,0.11,-28.56,-40.77,5.25,37.66,16.63,37.81
0.02,-0.99,0.10,-22.52,-37.78,4.94,37.66,16.63,37.81
0.02,-0.99,0.10,-22.52,-37.78,4.94,37.66,16.63,37.81
0.00,-0.99,0.14,-15.26,-37.05,4.39,37.66,16.63,37.81
0.00,-0.99,0.14,-15.26,-37.05,4.39,37.66,16.63,37.81
0.01,-0.99,0.12,-8.36,-32.17,3.54,37.66,16.63,37.81
0.02,-0.98,0.14,-0.67,-26.37,2.69,38.75,17.02,36.73
0.02,-0.98,0.14,-0.67,-26.37,2.69,38.75,17.02,36.73
0.02,-0.99,0.11,8.30,-20.26,1.46,38.75,17.02,36.73
0.01,-1.00,0.06,17.33,-15.56,1.04,38.75,17.02,36.73
0.01,-1.00,0.06,17.33,-15.56,1.04,38.75,17.02,36.73
