ax,ay,az,gx,gy,gz,mx,my,mz
-1.50,1.58,-1.69,102.05,524.41,331.18,22.68,7.23,43.57
-1.50,1.58,-1.69,102.05,524.41,331.18,22.68,7.23,43.57
-1.34,1.74,-2.30,97.84,496.46,317.20,22.68,7.23,43.57
-1.34,1.74,-2.30,97.84,496.46,317.20,22.68,7.23,43.57
-1.15,1.87,-2.78,104.00,436.77,299.07,22.68,7.23,43.57
-0.98,1.99,-2.99,125.43,350.65,280.94,22.68,7.23,43.57
-0.98,1.99,-2.99,125.43,350.65,280.94,5.79,4.68,44.18
-0.73,2.29,-2.82,152.04,249.39,262.21,5.79,4.68,44.18
-0.56,2.40,-2.23,168.76,148.62,223.51,5.79,4.68,44.18
-0.56,2.40,-2.23,168.76,148.62,223.51,5.79,4.68,44.18
-0.45,2.25,-1.51,183.23,75.93,170.41,5.79,4.68,44.18
-0.45,2.25,-1.51,183.23,75.93,170.41,5.79,4.68,44.18
-0.43,2.01,-1.07,192.57,45.23,123.41,5.79,4.68,44.18
-0.42,1.78,-0.86,187.07,43.70,89.11,5.79,4.68,44.18
-0.42,1.78,-0.86,187.07,43.70,89.11,5.79,4.68,44.18
-0.44,1.63,-0.83,169.19,51.57,65.61,5.79,4.68,44.18
-0.44,1.63,-0.83,169.19,51.57,65.61,2.22,-0.52,43.07
-0.39,1.56,-0.97,146.48,62.56,51.33,2.22,-0.52,43.07
-0.34,1.56,-1.24,127.38,66.71,43.27,2.22,-0.52,43.07
-0.34,1.56,-1.24,127.38,66.71,43.27,2.22,-0.52,43.07
-0.27,1.59,-1.42,114.62,56.15,37.72,2.22,-0.52,43.07
-0.25,1.62,-1.40,103.27,29.85,29.66,2.22,-0.52,43.07
-0.25,1.62,-1.40,103.27,29.85,29.66,2.22,-0.52,43.07
-0.23,1.68,-1.33,92.71,0.18,18.01,2.22,-0.52,43.07
-0.23,1.68,-1.33,92.71,0.18,18.01,2.22,-0.52,43.07
-0.24,1.71,-1.33,81.36,-25.63,2.38,2.22,-0.52,43.07
-0.20,1.73,-1.23,66.65,-55.91,-19.90,2.40,-3.22,41.81
-0.20,1.73,-1.23,66.65,-55.91,-19.90,2.40,-3.22,41.81
-0.21,1.80,-1.01,59.33,-82.03,-41.56,2.40,-3.22,41.81
-0.21,1.80,-1.01,53.16,-84.23,-61.77,2.40,-3.22,41.81
-0.24,1.77,-0.92,53.16,-84.23,-61.77,2.40,-3.22,41.81
-0.27,1.79,-0.90,53.71,-85.63,-83.50,2.40,-3.22,41.81
-0.27,1.79,-0.90,53.71,-85.63,-83.50,2.40,-3.22,41.81
-0.26,1.86,-1.02,58.78,-88.13,-107.30,2.40,-3.22,41.81
-0.26,1.86,-1.02,66.22,-92.35,-134.83,2.40,-3.22,41.81
-0.31,1.78,-1.20,66.22,-92.35,-134.83,2.40,-3.22,41.81
-0.41,1.57,-1.30,73.73,-104.00,-159.67,7.32,-5.99,41.59
-0.41,1.57,-1.30,82.15,-119.14,-174.62,7.32,-5.99,41.59
-0.50,1.33,-1.30,82.15,-119.14,-174.62,7.32,-5.99,41.59
-0.41,1.24,-1.24,97.66,-136.84,-177.19,7.32,-5.99,41.59
-0.41,1.24,-1.24,97.66,-136.84,-177.19,7.32,-5.99,41.59
-0.37,1.18,-1.09,112.98,-156.80,-178.22,7.32,-5.99,41.59
-0.37,1.18,-1.09,124.94,-170.04,-182.43,7.32,-5.99,41.59
-0.35,1.06,-0.96,124.94,-170.04,-182.43,7.32,-5.99,41.59
-0.30,0.96,-0.89,139.53,-177.55,-183.53,7.32,-5.99,41.59
-0.30,0.96,-0.89,139.53,-177.55,-183.53,7.32,-5.99,41.59
-0.24,0.92,-0.82,158.26,-187.38,-177.49,17.46,-10.82,38.55
-0.23,0.93,-0.71,176.09,-199.04,-170.90,17.46,-10.82,38.55
-0.23,0.93,-0.71,176.09,-199.04,-170.90,17.46,-10.82,38.55
-0.03,0.92,-0.61,183.41,-204.71,-169.98,17.46,-10.82,38.55
-0.03,0.92,-0.61,183.72,-210.88,-171.33,17.46,-10.82,38.55
0.07,1.00,-0.52,183.72,-210.88,-171.33,17.46,-10.82,38.55
0.08,0.99,-0.34,177.31,-218.51,-178.53,17.46,-10.82,38.55
0.08,0.99,-0.34,177.31,-218.51,-178.53,17.46,-10.82,38.55
0.07,0.95,-0.13,165.22,-219.91,-193.54,17.46,-10.82,38.55
0.03,0.93,0.06,158.87,-213.75,-208.07,27.94,-13.26,32.18
0.03,0.93,0.06,158.87,-213.75,-208.07,27.94,-13.26,32.18
0.06,0.84,0.15,161.38,-197.02,-216.98,27.94,-13.26,32.18
0.13,0.79,0.12,170.90,-176.64,-221.44,27.94,-13.26,32.18
0.13,0.79,0.12,170.90,-176.64,-221.44,27.94,-13.26,32.18
0.19,0.68,0.09,180.24,-159.18,-226.68,27.94,-13.26,32.18
0.19,0.68,0.09,180.24,-159.18,-226.68,27.94,-13.26,32.18
0.27,0.56,0.10,189.33,-148.50,-231.69,27.94,-13.26,32.18
0.32,0.49,0.22,192.63,-141.72,-234.50,27.94,-13.26,32.18
0.32,0.49,0.22,192.63,-141.72,-234.50,27.94,-13.26,32.18
0.37,0.46,0.39,189.94,-133.97,-237.00,37.01,-12.57,24.54
0.39,0.50,0.52,185.06,-120.61,-241.21,37.01,-12.57,24.54
0.39,0.50,0.52,185.06,-120.61,-241.21,37.01,-12.57,24.54
0.43,0.58,0.52,177.55,-98.27,-247.25,37.01,-12.57,24.54
0.43,0.58,0.52,177.55,-98.27,-247.25,37.01,-12.57,24.54
0.49,0.58,0.50,164.92,-73.79,-258.73,37.01,-12.57,24.54
0.50,0.55,0.36,143.49,-49.44,-273.13,37.01,-12.57,24.54
0.50,0.55,0.36,143.49,-49.44,-273.13,37.01,-12.57,24.54
0.45,0.41,0.30,132.20,-40.28,-286.07,37.01,-12.57,24.54
0.45,0.41,0.30,132.20,-40.28,-286.07,37.01,-12.57,24.54
0.37,0.19,0.31,130.31,-42.11,-293.40,43.26,-7.28,19.79
0.34,0.01,0.33,128.85,-38.09,-291.63,43.26,-7.28,19.79
0.34,0.01,0.33,128.85,-38.09,-291.63,43.26,-7.28,19.79
0.44,-0.09,0.31,129.03,-28.20,-282.90,43.26,-7.28,19.79
0.50,-0.12,0.36,130.37,-26.06,-273.38,43.26,-7.28,19.79
0.50,-0.12,0.36,130.37,-26.06,-273.38,43.26,-7.28,19.79
0.49,-0.13,0.50,137.39,-28.99,-266.72,43.26,-7.28,19.79
0.49,-0.13,0.50,137.39,-28.99,-266.72,43.26,-7.28,19.79
0.48,-0.14,0.55,151.00,-23.93,-260.01,43.26,-7.28,19.79
0.48,-0.11,0.52,159.91,-7.20,-254.15,43.26,-7.28,19.79
0.48,-0.11,0.52,159.91,-7.20,-254.15,46.09,0.93,15.94
0.49,-0.09,0.30,165.28,8.36,-253.36,46.09,0.93,15.94
0.49,-0.19,0.26,170.65,2.93,-255.49,46.09,0.93,15.94
0.49,-0.19,0.26,170.65,2.93,-255.49,46.09,0.93,15.94
0.49,-0.13,0.36,177.49,-10.93,-247.50,46.09,0.93,15.94
0.49,-0.13,0.36,177.49,-10.93,-247.50,46.09,0.93,15.94
0.50,-0.08,0.35,171.88,-2.93,-242.86,46.09,0.93,15.94
0.50,-0.07,0.28,160.83,12.15,-247.74,46.09,0.93,15.94
0.50,-0.07,0.28,160.83,12.15,-247.74,46.09,0.93,15.94
0.48,-0.12,0.22,148.19,26.61,-254.52,46.09,0.93,15.94
0.48,-0.12,0.22,148.19,26.61,-254.52,47.77,9.66,15.61
0.47,-0.24,0.16,138.79,40.34,-261.47,47.77,9.66,15.61
0.43,-0.40,0.11,129.27,49.56,-266.05,47.77,9.66,15.61
0.43,-0.40,0.11,129.27,49.56,-266.05,47.77,9.66,15.61
0.37,-0.54,0.05,127.38,47.00,-263.85,47.77,9.66,15.61
0.27,-0.64,0.07,135.31,34.67,-254.27,47.77,9.66,15.61
0.27,-0.64,0.07,135.31,34.67,-254.27,47.77,9.66,15.61
0.25,-0.71,0.15,144.90,24.11,-239.32,47.77,9.66,15.61
0.25,-0.71,0.15,144.90,24.11,-239.32,47.77,9.66,15.61
0.35,-0.67,0.21,144.17,22.89,-222.23,47.77,9.66,15.61
0.40,-0.63,0.22,135.93,25.45,-209.35,47.08,17.82,17.36
0.40,-0.63,0.22,135.93,25.45,-209.35,47.08,17.82,17.36
0.39,-0.67,0.25,124.27,28.26,-202.27,47.08,17.82,17.36
0.39,-0.77,0.30,106.38,34.67,-198.12,47.08,17.82,17.36
0.39,-0.77,0.30,106.38,34.67,-198.12,47.08,17.82,17.36
0.36,-0.88,0.33,87.34,46.14,-193.66,47.08,17.82,17.36
0.36,-0.88,0.33,87.34,46.14,-193.66,47.08,17.82,17.36
0.35,-0.95,0.27,73.85,60.91,-184.27,47.08,17.82,17.36
0.35,-0.92,0.18,65.06,69.40,-172.24,47.08,17.82,17.36
0.35,-0.92,0.18,65.06,69.40,-172.24,47.08,17.82,17.36
0.35,-0.84,0.17,63.17,64.39,-160.77,44.27,23.52,19.85
0.35,-0.84,0.19,66.47,52.49,-151.31,44.27,23.52,19.85
0.35,-0.84,0.19,66.47,52.49,-151.31,44.27,23.52,19.85
0.35,-0.90,0.21,67.63,47.36,-144.04,44.27,23.52,19.85
0.35,-0.90,0.21,67.63,47.36,-144.04,44.27,23.52,19.85
0.34,-1.03,0.07,61.46,54.44,-138.00,44.27,23.52,19.85
0.29,-1.25,-0.13,49.68,61.16,-130.98,44.27,23.52,19.85
0.29,-1.25,-0.13,49.68,61.16,-130.98,44.27,23.52,19.85
0.29,-1.40,-0.27,36.93,59.33,-117.49,44.27,23.52,19.85
0.29,-1.40,-0.27,36.93,59.33,-117.49,42.55,27.92,21.59
0.28,-1.44,-0.32,34.97,42.79,-96.68,42.55,27.92,21.59
0.35,-1.37,-0.23,38.88,16.60,-74.58,42.55,27.92,21.59
0.35,-1.37,-0.23,38.88,16.60,-74.58,42.55,27.92,21.59
0.38,-1.26,-0.11,40.83,-4.64,-56.95,42.55,27.92,21.59
0.39,-1.29,-0.03,43.15,-15.62,-49.74,42.55,27.92,21.59
0.39,-1.29,-0.03,43.15,-15.62,-49.74,42.55,27.92,21.59
0.41,-1.38,0.02,44.31,-21.24,-39.43,42.55,27.92,21.59
0.41,-1.38,0.02,44.31,-21.24,-39.43,42.55,27.92,21.59
0.41,-1.47,0.07,43.03,-26.25,-27.28,42.55,27.92,21.59
0.42,-1.62,0.05,36.99,-25.21,-14.53,42.22,28.83,21.77
0.42,-1.62,0.05,36.99,-25.21,-14.53,42.22,28.83,21.77
0.41,-1.72,0.03,21.18,-26.37,-0.55,42.22,28.83,21.77
0.36,-1.63,0.00,0.85,-33.02,21.61,42.22,28.83,21.77
0.36,-1.63,0.00,0.85,-33.02,21.61,42.22,28.83,21.77
0.39,-1.46,0.01,-6.90,-42.42,45.41,42.22,28.83,21.77
0.39,-1.46,0.01,-6.90,-42.42,45.41,42.22,28.83,21.77
0.44,-1.19,0.07,-8.18,-54.20,64.39,42.22,28.83,21.77
0.49,-0.88,0.18,-8.54,-64.82,72.08,42.22,28.83,21.77
0.49,-0.88,0.18,-8.54,-64.82,72.08,42.22,28.83,21.77
0.57,-0.68,0.32,-7.81,-69.82,69.27,43.87,26.98,20.07
0.63,-0.58,0.48,-5.07,-71.72,59.57,43.87,26.98,20.07
0.63,-0.58,0.48,-5.07,-71.72,59.57,43.87,26.98,20.07
0.66,-0.66,0.61,-2.01,-63.35,48.16,43.87,26.98,20.07
0.66,-0.66,0.61,-2.01,-63.35,48.16,43.87,26.98,20.07
0.69,-0.79,0.65,1.46,-47.67,38.88,43.87,26.98,20.07
0.70,-0.90,0.62,2.01,-27.95,34.67,43.87,26.98,20.07
0.70,-0.90,0.62,2.01,-27.95,34.67,43.87,26.98,20.07
0.68,-0.97,0.54,5.62,-12.57,34.85,43.87,26.98,20.07
0.68,-0.97,0.54,5.62,-12.57,34.85,43.87,26.98,20.07
0.69,-1.00,0.44,9.77,-2.93,40.16,44.97,24.54,19.54
0.70,-1.00,0.38,17.40,-1.10,49.01,44.97,24.54,19.54
0.70,-1.00,0.38,17.40,-1.10,49.01,44.97,24.54,19.54
0.70,-1.03,0.36,30.33,-5.43,56.58,44.97,24.54,19.54
0.72,-1.03,0.30,41.56,-7.20,66.53,44.97,24.54,19.54
0.72,-1.03,0.30,41.56,-7.20,66.53,44.97,24.54,19.54
0.73,-1.00,0.26,47.18,-6.59,76.23,44.97,24.54,19.54
0.73,-1.00,0.26,47.18,-6.59,76.23,44.97,24.54,19.54
0.74,-0.95,0.24,48.52,-5.13,81.73,44.97,24.54,19.54
0.72,-0.90,0.24,44.43,0.00,84.96,45.65,21.36,19.36
0.72,-0.90,0.24,44.43,0.00,84.96,45.65,21.36,19.36
0.77,-0.89,0.23,41.69,4.21,88.81,45.65,21.36,19.36
0.76,-0.90,0.17,30.03,6.23,93.02,45.65,21.36,19.36
0.76,-0.90,0.17,30.03,6.23,93.02,45.65,21.36,19.36
0.66,-1.05,0.15,11.90,4.09,96.44,45.65,21.36,19.36
0.66,-1.05,0.15,11.90,4.09,96.44,45.65,21.36,19.36
0.64,-1.27,0.20,-6.23,3.36,107.42,45.65,21.36,19.36
0.61,-1.42,0.21,-10.38,-0.06,131.16,45.65,21.36,19.36
0.61,-1.42,0.21,-10.38,-0.06,131.16,45.65,21.36,19.36
0.60,-1.54,0.16,-11.78,-3.23,161.56,46.66,16.14,19.09
0.69,-1.56,0.02,-21.06,-3.48,194.95,46.66,16.14,19.09
0.69,-1.56,0.02,-21.06,-3.48,194.95,46.66,16.14,19.09
0.70,-1.52,-0.09,-38.27,-4.03,227.48,46.66,16.14,19.09
0.70,-1.52,-0.09,-38.27,-4.03,227.48,46.66,16.14,19.09
0.65,-1.42,-0.07,-49.87,-8.30,252.75,46.66,16.14,19.09
0.61,-1.24,-0.03,-48.34,-12.57,271.18,46.66,16.14,19.09
0.61,-1.24,-0.03,-48.34,-12.57,271.18,46.66,16.14,19.09
0.60,-1.02,-0.02,-41.93,-14.40,282.53,46.66,16.14,19.09
0.60,-1.02,-0.02,-41.93,-14.40,282.53,46.66,16.14,19.09
0.63,-0.82,-0.02,-41.75,-16.42,286.25,47.55,7.45,17.15
0.59,-0.70,-0.09,-51.21,-17.76,280.09,47.55,7.45,17.15
0.59,-0.70,-0.09,-51.21,-17.76,280.09,47.55,7.45,17.15
0.48,-0.63,-0.11,-65.19,-21.97,269.59,47.55,7.45,17.15
0.38,-0.61,-0.12,-78.67,-26.79,265.26,47.55,7.45,17.15
0.38,-0.61,-0.12,-78.67,-26.79,265.26,47.55,7.45,17.15
0.25,-0.73,-0.12,-101.44,-28.14,266.72,47.55,7.45,17.15
0.25,-0.73,-0.12,-101.44,-28.14,266.72,47.55,7.45,17.15
0.21,-0.92,-0.09,-140.20,-24.29,277.10,47.55,7.45,17.15
0.19,-0.94,-0.07,-186.89,-16.97,299.68,47.55,7.45,17.15
0.19,-0.94,-0.07,-186.89,-16.97,299.68,45.95,-0.89,18.26
0.12,-0.84,-0.09,-236.69,-7.08,326.48,45.95,-0.89,18.26
0.12,-0.64,-0.13,-282.04,5.43,350.22,45.95,-0.89,18.26
0.12,-0.64,-0.13,-282.04,5.43,350.22,45.95,-0.89,18.26
0.13,-0.39,-0.20,-326.23,22.52,368.04,45.95,-0.89,18.26
0.13,-0.39,-0.20,-326.23,22.52,368.04,45.95,-0.89,18.26
0.04,-0.21,-0.30,-369.45,43.33,372.99,45.95,-0.89,18.26
-0.13,-0.12,-0.33,-406.07,69.95,373.41,45.95,-0.89,18.26
-0.13,-0.12,-0.33,-406.07,69.95,373.41,45.95,-0.89,18.26
-0.21,-0.15,-0.30,-433.23,101.68,379.52,45.95,-0.89,18.26
-0.21,-0.15,-0.30,-433.23,101.68,379.52,39.04,-7.78,25.78
-0.31,-0.24,-0.49,-430.73,128.42,410.46,39.04,-7.78,25.78
-0.37,0.13,-0.74,-431.40,152.89,464.97,39.04,-7.78,25.78
-0.37,0.13,-0.74,-431.40,152.89,464.97,39.04,-7.78,25.78
-0.39,0.45,-1.04,-440.49,170.65,499.15,39.04,-7.78,25.78
-0.39,0.74,-1.37,-459.17,176.09,513.37,39.04,-7.78,25.78
-0.39,0.74,-1.37,-459.17,176.09,513.37,39.04,-7.78,25.78
-0.35,0.89,-1.51,-487.00,168.21,513.79,39.04,-7.78,25.78
-0.35,0.89,-1.51,-487.00,168.21,513.79,39.04,-7.78,25.78
-0.42,0.79,-1.50,-513.37,153.87,505.43,39.04,-7.78,25.78
-0.54,0.80,-1.38,-523.86,138.73,511.78,25.43,-4.54,39.27
-0.54,0.80,-1.38,-523.86,138.73,511.78,25.43,-4.54,39.27
-0.49,1.21,-1.23,-515.81,138.61,512.02,25.43,-4.54,39.27
-0.42,1.52,-1.10,-476.32,137.27,479.19,25.43,-4.54,39.27
-0.42,1.52,-1.10,-476.32,137.27,479.19,25.43,-4.54,39.27
-0.25,1.69,-0.91,-429.32,130.37,424.56,25.43,-4.54,39.27
-0.25,1.69,-0.91,-429.32,130.37,424.56,25.43,-4.54,39.27
-0.12,1.71,-0.76,-392.21,137.63,364.87,25.43,-4.54,39.27
-0.10,1.55,-0.65,-376.10,156.68,303.59,25.43,-4.54,39.27
-0.10,1.55,-0.65,-376.10,156.68,303.59,25.43,-4.54,39.27
-0.04,1.26,-0.64,-366.46,185.30,252.99,15.71,7.97,44.25
-0.09,1.06,-0.75,-357.12,209.96,223.45,15.71,7.97,44.25
-0.09,1.06,-0.75,-357.12,209.96,223.45,15.71,7.97,44.25
-0.18,1.03,-0.83,-341.43,213.20,202.27,15.71,7.97,44.25
-0.18,1.03,-0.83,-341.43,213.20,202.27,15.71,7.97,44.25
-0.33,1.08,-0.82,-321.47,200.26,170.10,15.71,7.97,44.25
-0.51,0.67,-0.92,-283.81,194.15,126.77,15.71,7.97,44.25
-0.51,0.67,-0.92,-283.81,194.15,126.77,15.71,7.97,44.25
-0.47,0.08,-1.21,-260.38,202.03,92.29,15.71,7.97,44.25
-0.47,0.08,-1.21,-260.38,202.03,92.29,15.71,7.97,44.25
-0.54,-0.29,-1.59,-247.56,200.01,92.22,8.42,18.98,43.59
-0.60,-0.50,-1.79,-232.79,172.91,122.92,8.42,18.98,43.59
-0.60,-0.50,-1.79,-232.79,172.91,122.92,8.42,18.98,43.59
-0.71,-0.50,-1.70,-229.92,127.50,166.02,8.42,18.98,43.59
-0.70,-0.32,-1.52,-239.26,85.88,209.11,8.42,18.98,43.59
-0.70,-0.32,-1.52,-239.26,85.88,209.11,8.42,18.98,43.59
-0.69,0.07,-1.30,-272.22,63.29,242.98,8.42,18.98,43.59
-0.69,0.07,-1.30,-272.22,63.29,242.98,8.42,18.98,43.59
-0.62,0.45,-1.33,-297.55,64.64,257.87,8.42,18.98,43.59
-0.08,1.16,-1.42,-311.34,73.43,254.94,8.37,29.77,38.53
-0.08,1.16,-1.42,-311.34,73.43,254.94,8.37,29.77,38.53
-0.39,1.62,-1.28,-318.36,76.90,211.61,8.37,29.77,38.53
-0.26,1.16,-1.33,-229.49,60.42,121.46,8.37,29.77,38.53
-0.26,1.16,-1.33,-229.49,60.42,121.46,8.37,29.77,38.53
-0.28,0.73,-1.16,-176.88,41.69,56.70,8.37,29.77,38.53
-0.28,0.73,-1.16,-176.88,41.69,56.70,8.37,29.77,38.53
-0.28,0.40,-1.07,-143.68,23.50,25.09,8.37,29.77,38.53
-0.26,0.27,-1.07,-134.70,15.08,16.30,8.37,29.77,38.53
-0.26,0.27,-1.07,-134.70,15.08,16.30,8.37,29.77,38.53
-0.27,0.10,-1.15,-132.93,9.22,11.11,8.09,34.51,34.80
-0.40,-0.16,-1.21,-139.40,4.82,6.90,8.09,34.51,34.80
-0.40,-0.16,-1.21,-139.40,4.82,6.90,8.09,34.51,34.80
-0.39,-0.34,-1.06,-153.63,0.85,9.58,8.09,34.51,34.80
-0.39,-0.34,-1.06,-153.63,0.85,9.58,8.09,34.51,34.80
-0.35,-0.29,-0.91,-159.48,3.23,25.45,8.09,34.51,34.80
-0.33,-0.14,-0.84,-157.04,9.34,41.87,8.09,34.51,34.80
-0.33,-0.14,-0.84,-157.04,9.34,41.87,8.09,34.51,34.80
-0.33,-0.13,-0.86,-148.74,21.48,45.35,8.09,34.51,34.80
-0.33,-0.13,-0.86,-148.74,21.48,45.35,8.09,34.51,34.80
-0.36,-0.18,-0.95,-136.72,32.78,42.24,8.56,38.48,32.25
-0.38,-0.27,-1.06,-128.85,40.34,40.34,8.56,38.48,32.25
-0.38,-0.27,-1.06,-128.85,40.34,40.34,8.56,38.48,32.25
-0.43,-0.31,-1.16,-134.40,44.62,41.63,8.56,38.48,32.25
-0.45,-0.26,-1.27,-149.35,47.18,46.33,8.56,38.48,32.25
-0.45,-0.26,-1.27,-149.35,47.18,46.33,8.56,38.48,32.25
-0.41,-0.24,-1.29,-160.64,44.07,49.68,8.56,38.48,32.25
-0.41,-0.24,-1.29,-160.64,44.07,49.68,8.56,38.48,32.25
-0.39,-0.24,-1.28,-177.67,38.82,50.84,8.56,38.48,32.25
-0.38,-0.25,-1.24,-196.17,35.58,50.11,8.56,38.48,32.25
-0.38,-0.25,-1.24,-196.17,35.58,50.11,8.65,41.85,26.03
-0.38,-0.30,-1.23,-203.55,31.07,47.85,8.65,41.85,26.03
-0.38,-0.30,-1.23,-198.67,23.68,42.85,8.65,41.85,26.03
-0.34,-0.41,-1.16,-198.67,23.68,42.85,8.65,41.85,26.03
-0.40,-0.49,-1.04,-196.41,17.58,37.78,8.65,41.85,26.03
-0.40,-0.49,-1.04,-196.41,17.58,37.78,8.65,41.85,26.03
-0.40,-0.60,-1.01,-188.72,17.33,33.87,8.65,41.85,26.03
-0.42,-0.69,-1.04,-175.72,16.91,34.55,8.65,41.85,26.03
-0.42,-0.69,-1.04,-175.72,16.91,34.55,8.65,41.85,26.03
-0.47,-0.78,-1.07,-166.87,13.92,36.13,8.65,41.85,26.03
-0.47,-0.78,-1.07,-166.87,13.92,36.13,9.61,45.07,21.14
-0.52,-0.94,-1.08,-170.35,13.12,36.87,9.61,45.07,21.14
-0.54,-0.96,-1.19,-192.20,17.88,45.41,9.61,45.07,21.14
-0.54,-0.96,-1.19,-192.20,17.88,45.41,9.61,45.07,21.14
-0.58,-0.93,-1.20,-216.37,16.78,63.17,9.61,45.07,21.14
-0.58,-0.93,-1.20,-231.32,12.15,84.05,9.61,45.07,21.14
-0.56,-0.77,-1.27,-231.32,12.15,84.05,9.61,45.07,21.14
-0.55,-0.68,-1.37,-241.58,4.33,95.83,9.61,45.07,21.14
-0.55,-0.68,-1.37,-241.58,4.33,95.83,9.61,45.07,21.14
-0.36,-0.60,-1.47,-243.04,-12.45,101.20,9.61,45.07,21.14
-0.36,-0.60,-1.47,-230.96,-45.23,98.14,12.30,46.04,12.63
-0.65,-0.57,-1.31,-230.96,-45.23,98.14,12.30,46.04,12.63
-0.47,-0.62,-0.98,-202.33,-74.40,82.15,12.30,46.04,12.63
-0.47,-0.62,-0.98,-174.13,-77.03,66.04,12.30,46.04,12.63
-0.41,-0.86,-0.87,-174.13,-77.03,66.04,12.30,46.04,12.63
-0.43,-1.15,-1.00,-184.51,-81.05,60.18,12.30,46.04,12.63
-0.43,-1.15,-1.00,-184.51,-81.05,60.18,12.30,46.04,12.63
-0.56,-1.23,-0.89,-194.52,-97.17,69.15,12.30,46.04,12.63
-0.56,-1.23,-0.89,-180.97,-107.73,85.02,12.30,46.04,12.63
-0.41,-1.16,-0.79,-180.97,-107.73,85.02,14.90,45.74,7.25
-0.35,-1.01,-0.72,-182.43,-109.56,104.19,14.90,45.74,7.25
-0.35,-1.01,-0.72,-188.23,-106.63,114.56,14.90,45.74,7.25
-0.31,-0.97,-0.70,-188.23,-106.63,114.56,14.90,45.74,7.25
-0.37,-1.10,-0.82,-161.01,-103.82,114.38,14.90,45.74,7.25
-0.37,-1.10,-0.82,-161.01,-103.82,114.38,14.90,45.74,7.25
-0.36,-1.24,-0.95,-137.70,-111.45,112.67,14.90,45.74,7.25
-0.36,-1.24,-0.95,-120.36,-127.08,114.20,14.90,45.74,7.25
-0.52,-1.32,-0.96,-120.36,-127.08,114.20,14.90,45.74,7.25
-0.46,-1.27,-0.88,-118.04,-144.10,128.36,14.90,45.74,7.25
-0.46,-1.27,-0.88,-118.04,-144.10,128.36,18.15,43.48,1.64
-0.30,-0.84,-0.57,-144.23,-163.39,162.23,18.15,43.48,1.64
-0.17,-0.56,-0.29,-146.85,-175.05,176.21,18.15,43.48,1.64
-0.17,-0.56,-0.29,-146.85,-175.05,176.21,18.15,43.48,1.64
-0.03,-0.61,-0.10,-117.00,-178.96,164.55,18.15,43.48,1.64
-0.03,-0.61,-0.10,-75.38,-184.88,148.19,18.15,43.48,1.64
0.07,-0.73,0.16,-75.38,-184.88,148.19,18.15,43.48,1.64
0.10,-0.80,0.43,-63.42,-177.67,143.01,18.15,43.48,1.64
0.10,-0.80,0.43,-63.42,-177.67,143.01,18.15,43.48,1.64
0.13,-0.92,0.42,-81.91,-149.23,143.37,18.15,43.48,1.64
0.13,-0.92,0.42,-106.63,-112.73,149.48,21.98,41.03,-2.92
0.15,-1.00,0.20,-106.63,-112.73,149.48,21.98,41.03,-2.92
0.11,-0.95,0.01,-124.02,-86.30,164.49,21.98,41.03,-2.92
0.11,-0.95,0.01,-130.62,-73.12,183.59,21.98,41.03,-2.92
0.11,-0.88,-0.11,-130.62,-73.12,183.59,21.98,41.03,-2.92
0.05,-0.81,-0.13,-122.92,-66.89,200.38,21.98,41.03,-2.92
0.05,-0.81,-0.13,-122.92,-66.89,200.38,21.98,41.03,-2.92
0.15,-0.68,-0.11,-98.75,-64.03,215.27,21.98,41.03,-2.92
0.15,-0.68,-0.11,-62.74,-71.17,228.52,21.98,41.03,-2.92
0.22,-0.47,-0.02,-62.74,-71.17,228.52,21.98,41.03,-2.92
0.27,-0.30,0.12,-12.88,-86.73,232.67,26.66,37.35,-5.62
0.27,-0.30,0.12,-12.88,-86.73,232.67,26.66,37.35,-5.62
0.31,-0.33,0.14,52.43,-101.93,224.06,26.66,37.35,-5.62
0.37,-0.41,0.17,108.70,-109.50,211.91,26.66,37.35,-5.62
0.37,-0.41,0.17,108.70,-109.50,211.91,26.66,37.35,-5.62
0.39,-0.53,0.04,140.38,-103.09,200.99,26.66,37.35,-5.62
0.39,-0.53,0.04,153.08,-94.97,186.22,26.66,37.35,-5.62
0.35,-0.81,-0.14,153.08,-94.97,186.22,26.66,37.35,-5.62
0.33,-0.86,-0.13,154.66,-96.62,184.33,26.66,37.35,-5.62
0.33,-0.86,-0.13,154.66,-96.62,184.33,26.66,37.35,-5.62
0.36,-0.62,-0.04,163.39,-102.23,200.93,30.99,35.77,-3.96
0.44,-0.31,0.12,172.79,-107.54,210.82,30.99,35.77,-3.96
0.44,-0.31,0.12,172.79,-107.54,210.82,30.99,35.77,-3.96
0.49,-0.12,0.24,169.31,-104.43,201.17,30.99,35.77,-3.96
0.49,-0.12,0.24,150.21,-92.29,175.60,30.99,35.77,-3.96
0.49,-0.16,0.28,150.21,-92.29,175.60,30.99,35.77,-3.96
0.44,-0.25,0.16,138.49,-74.95,152.77,30.99,35.77,-3.96
0.44,-0.25,0.16,138.49,-74.95,152.77,30.99,35.77,-3.96
0.49,-0.26,-0.00,129.03,-63.17,140.87,30.99,35.77,-3.96
0.49,-0.26,-0.00,123.23,-57.37,135.07,30.99,35.77,-3.96
0.53,-0.22,-0.17,123.23,-57.37,135.07,33.87,34.86,-1.06
0.56,-0.16,-0.23,116.58,-56.34,127.50,33.87,34.86,-1.06
0.56,-0.16,-0.23,117.55,-63.84,115.48,33.87,34.86,-1.06
