ax,ay,az,gx,gy,gz,mx,my,mz
-0.02,-0.11,-1.15,10.38,25.63,-41.50,-12.39,58.20,11.28
0.01,-0.09,-1.11,12.82,27.89,-47.85,-12.39,58.20,11.28
0.01,-0.09,-1.11,12.82,27.89,-47.85,-12.39,58.20,11.28
0.00,-0.09,-1.04,14.65,21.79,-50.35,-12.39,58.20,11.28
0.00,-0.09,-1.04,14.65,21.79,-50.35,-12.39,58.20,11.28
-0.07,-0.12,-0.97,16.54,12.82,-51.21,-12.39,58.20,11.28
-0.09,-0.15,-0.92,15.44,6.53,-53.89,-12.39,58.20,11.28
-0.09,-0.15,-0.92,15.44,6.53,-53.89,-12.39,58.20,11.28
-0.07,-0.16,-0.94,14.95,4.39,-54.26,-12.39,58.20,11.28
-0.07,-0.16,-0.94,14.89,4.03,-50.42,-13.40,54.90,11.78
-0.08,-0.15,-0.93,14.89,4.03,-50.42,-13.40,54.90,11.78
-0.10,-0.15,-0.93,13.79,3.54,-46.20,-13.40,54.90,11.78
-0.10,-0.15,-0.93,13.79,3.54,-46.20,-13.40,54.90,11.78
-0.08,-0.15,-0.97,11.23,6.47,-44.98,-13.40,54.90,11.78
-0.08,-0.16,-0.99,7.81,9.95,-47.18,-13.40,54.90,11.78
-0.08,-0.16,-0.99,7.81,9.95,-47.18,-13.40,54.90,11.78
-0.06,-0.16,-1.00,4.46,10.07,-50.17,-13.40,54.90,11.78
-0.06,-0.16,-1.00,4.46,10.07,-50.17,-13.40,54.90,11.78
-0.06,-0.15,-1.02,2.99,9.64,-51.82,-13.40,54.90,11.78
-0.04,-0.09,-1.02,1.16,8.06,-54.38,-15.09,54.27,13.62
-0.04,-0.09,-1.02,1.16,8.06,-54.38,-15.09,54.27,13.62
-0.02,-0.07,-1.04,-2.26,5.86,-57.62,-15.09,54.27,13.62
-0.04,-0.08,-1.02,-4.94,4.15,-61.22,-15.09,54.27,13.62
-0.04,-0.08,-1.02,-4.94,4.15,-61.22,-15.09,54.27,13.62
-0.04,-0.10,-1.03,-6.41,1.71,-63.84,-15.09,54.27,13.62
-0.04,-0.10,-1.03,-6.41,1.71,-63.84,-15.09,54.27,13.62
-0.08,-0.13,-1.02,-3.30,-0.43,-65.00,-15.09,54.27,13.62
-0.09,-0.14,-1.02,-1.34,-1.22,-66.10,-15.09,54.27,13.62
-0.09,-0.14,-1.02,-1.34,-1.22,-66.10,-17.99,52.91,12.74
-0.10,-0.15,-1.01,0.61,0.61,-65.49,-17.99,52.91,12.74
-0.10,-0.15,-1.01,-0.18,4.27,-67.26,-17.99,52.91,12.74
-0.08,-0.14,-1.03,-0.18,4.27,-67.26,-17.99,52.91,12.74
-0.07,-0.13,-1.05,-2.26,7.81,-68.91,-17.99,52.91,12.74
-0.07,-0.13,-1.05,-2.26,7.81,-68.91,-17.99,52.91,12.74
-0.08,-0.15,-1.05,-3.36,9.28,-68.85,-17.99,52.91,12.74
-0.08,-0.15,-1.05,-4.27,9.70,-71.41,-17.99,52.91,12.74
-0.09,-0.17,-1.04,-4.27,9.70,-71.41,-17.99,52.91,12.74
-0.09,-0.17,-1.05,-5.37,9.46,-75.13,-17.99,52.91,12.74
-0.09,-0.17,-1.05,-5.37,9.46,-75.13,-20.86,51.25,12.43
-0.07,-0.11,-1.03,-5.55,6.41,-75.68,-20.86,51.25,12.43
-0.05,-0.10,-1.02,-5.43,4.21,-74.65,-20.86,51.25,12.43
-0.05,-0.10,-1.02,-5.43,4.21,-74.65,-20.86,51.25,12.43
-0.08,-0.09,-0.98,-6.29,3.17,-73.61,-20.86,51.25,12.43
-0.08,-0.09,-0.98,-8.00,1.89,-73.30,-20.86,51.25,12.43
-0.06,-0.07,-0.96,-8.00,1.89,-73.30,-20.86,51.25,12.43
-0.08,-0.10,-0.98,-8.12,2.08,-70.92,-20.86,51.25,12.43
-0.08,-0.10,-0.98,-8.12,2.08,-70.92,-20.86,51.25,12.43
-0.09,-0.14,-0.99,-5.00,6.16,-67.08,-20.86,51.25,12.43
-0.09,-0.14,-0.99,-3.17,9.89,-62.87,-23.11,49.98,12.62
-0.07,-0.20,-1.34,-3.17,9.89,-62.87,-23.11,49.98,12.62
-0.06,-0.18,-1.09,-1.65,-4.15,-57.62,-23.11,49.98,12.62
-0.06,-0.18,-1.09,-1.65,-4.15,-57.62,-23.11,49.98,12.62
-0.06,-0.15,-1.04,-5.80,-13.85,-54.81,-23.11,49.98,12.62
-0.06,-0.15,-1.03,-8.06,-10.01,-56.88,-23.11,49.98,12.62
-0.06,-0.15,-1.03,-8.06,-10.01,-56.88,-23.11,49.98,12.62
-0.05,-0.18,-1.08,-9.34,-8.54,-56.82,-23.11,49.98,12.62
-0.05,-0.18,-1.08,-9.34,-8.54,-56.82,-23.11,49.98,12.62
-0.06,-0.16,-1.02,-10.31,-13.85,-54.50,-23.11,49.98,12.62
-0.06,-0.10,-0.97,-13.24,-15.32,-55.42,-24.18,47.90,13.66
-0.06,-0.10,-0.97,-13.24,-15.32,-55.42,-24.18,47.90,13.66
-0.06,-0.07,-0.93,-14.83,-14.22,-58.29,-24.18,47.90,13.66
-0.06,-0.10,-0.95,-12.15,-12.63,-58.78,-24.18,47.90,13.66
-0.06,-0.10,-0.95,-12.15,-12.63,-58.78,-24.18,47.90,13.66
-0.06,-0.13,-0.98,-6.53,-9.77,-55.79,-24.18,47.90,13.66
-0.06,-0.13,-0.98,-6.53,-9.77,-55.79,-24.18,47.90,13.66
-0.08,-0.15,-0.99,-2.56,-9.09,-51.94,-24.18,47.90,13.66
-0.04,-0.19,-1.09,1.04,-9.58,-49.62,-24.18,47.90,13.66
-0.04,-0.19,-1.09,1.04,-9.58,-49.62,-24.18,47.90,13.66
-0.05,-0.15,-1.03,1.65,-17.82,-47.36,-25.76,46.11,13.24
-0.08,-0.19,-1.04,-1.16,-15.14,-47.18,-25.76,46.11,13.24
-0.08,-0.19,-1.04,-1.16,-15.14,-47.18,-25.76,46.11,13.24
-0.10,-0.19,-1.04,-2.50,-8.06,-45.47,-25.76,46.11,13.24
-0.10,-0.19,-1.04,-2.50,-8.06,-45.47,-25.76,46.11,13.24
-0.10,-0.17,-1.08,-2.99,-1.59,-43.09,-25.76,46.11,13.24
-0.09,-0.16,-1.06,-2.14,-1.22,-39.67,-25.76,46.11,13.24
-0.09,-0.16,-1.06,-2.14,-1.22,-39.67,-25.76,46.11,13.24
-0.06,-0.14,-1.02,-2.50,-3.97,-37.11,-25.76,46.11,13.24
-0.06,-0.14,-1.02,-2.50,-3.97,-37.11,-25.76,46.11,13.24
-0.05,-0.13,-1.00,-2.38,-6.47,-37.48,-27.26,44.90,14.00
-0.08,-0.13,-1.00,-0.55,-5.80,-38.15,-27.26,44.90,14.00
-0.08,-0.13,-1.00,-0.55,-5.80,-38.15,-27.26,44.90,14.00
-0.03,-0.10,-1.01,0.98,-5.37,-39.61,-27.26,44.90,14.00
-0.03,-0.10,-0.98,3.54,-5.86,-39.25,-27.26,44.90,14.00
-0.03,-0.10,-0.98,3.54,-5.86,-39.25,-27.26,44.90,14.00
-0.06,-0.13,-1.00,5.49,-5.92,-40.28,-27.26,44.90,14.00
-0.06,-0.13,-1.00,5.49,-5.92,-40.28,-27.26,44.90,14.00
-0.10,-0.14,-0.99,5.49,-5.55,-41.63,-27.26,44.90,14.00
-0.11,-0.19,-1.02,7.26,-3.72,-41.44,-27.26,44.90,14.00
-0.11,-0.19,-1.02,7.26,-3.72,-41.44,-28.58,42.46,14.55
-0.10,-0.17,-1.05,7.75,-3.66,-40.71,-28.58,42.46,14.55
-0.10,-0.17,-1.05,7.51,-5.92,-38.02,-28.58,42.46,14.55
-0.06,-0.16,-1.04,7.51,-5.92,-38.02,-28.58,42.46,14.55
-0.08,-0.17,-1.04,8.24,-7.39,-36.68,-28.58,42.46,14.55
-0.08,-0.17,-1.04,8.24,-7.39,-36.68,-28.58,42.46,14.55
-0.08,-0.15,-1.01,7.63,-8.54,-35.28,-28.58,42.46,14.55
-0.08,-0.15,-1.01,8.97,-8.73,-29.54,-28.58,42.46,14.55
-0.11,-0.16,-0.99,8.97,-8.73,-29.54,-28.58,42.46,14.55
-0.08,-0.15,-1.01,10.56,-9.70,-23.07,-28.58,42.46,14.55
-0.08,-0.15,-1.01,10.56,-9.70,-23.07,-29.72,42.19,15.34
-0.07,-0.13,-1.03,10.13,-13.37,-19.10,-29.72,42.19,15.34
-0.02,-0.10,-1.03,9.58,-15.38,-19.71,-29.72,42.19,15.34
-0.02,-0.10,-1.03,9.58,-15.38,-19.71,-29.72,42.19,15.34
-0.03,-0.10,-1.04,7.69,-15.99,-22.71,-29.72,42.19,15.34
-0.03,-0.10,-1.04,5.55,-16.05,-25.70,-29.72,42.19,15.34
-0.01,-0.09,-1.02,5.55,-16.05,-25.70,-29.72,42.19,15.34
-0.08,-0.07,-0.96,4.39,-14.47,-28.44,-29.72,42.19,15.34
-0.08,-0.07,-0.96,4.39,-14.47,-28.44,-29.72,42.19,15.34
-0.08,-0.14,-1.08,5.37,-9.58,-30.21,-29.72,42.19,15.34
-0.08,-0.14,-1.08,6.23,-11.96,-29.11,-30.97,40.95,16.67
-0.07,-0.13,-1.03,6.23,-11.96,-29.11,-30.97,40.95,16.67
-0.06,-0.10,-1.01,8.18,-14.53,-26.31,-30.97,40.95,16.67
-0.06,-0.10,-1.01,8.18,-14.53,-26.31,-30.97,40.95,16.67
-0.04,-0.16,-1.11,13.92,-12.57,-23.13,-30.97,40.95,16.67
-0.07,-0.11,-1.00,13.98,-11.96,-23.56,-30.97,40.95,16.67
-0.07,-0.11,-1.00,13.98,-11.96,-23.56,-30.97,40.95,16.67
-0.07,-0.13,-1.01,13.98,-9.09,-23.32,-30.97,40.95,16.67
-0.07,-0.13,-1.01,13.98,-9.09,-23.32,-30.97,40.95,16.67
-0.09,-0.13,-1.02,15.56,-8.73,-24.35,-30.97,40.95,16.67
0.01,-0.11,-1.03,12.45,-7.93,-25.33,-31.03,40.53,17.13
0.01,-0.11,-1.03,12.45,-7.93,-25.33,-31.03,40.53,17.13
-0.02,-0.09,-0.99,9.95,-7.69,-24.66,-31.03,40.53,17.13
-0.03,-0.10,-0.99,8.97,-7.08,-25.94,-31.03,40.53,17.13
-0.03,-0.10,-0.99,8.97,-7.08,-25.94,-31.03,40.53,17.13
-0.04,-0.09,-0.98,8.61,-6.77,-26.98,-31.03,40.53,17.13
-0.04,-0.09,-0.98,8.61,-6.77,-26.98,-31.03,40.53,17.13
-0.07,-0.15,-1.01,9.83,-6.04,-25.15,-31.03,40.53,17.13
-0.04,-0.13,-1.01,8.79,-7.08,-24.35,-31.03,40.53,17.13
-0.04,-0.13,-1.01,8.79,-7.08,-24.35,-31.63,39.27,17.38
-0.03,-0.09,-1.00,9.95,-6.35,-22.28,-31.63,39.27,17.38
-0.03,-0.09,-1.00,12.27,-4.03,-20.26,-31.63,39.27,17.38
-0.04,-0.11,-1.02,12.27,-4.03,-20.26,-31.63,39.27,17.38
-0.03,-0.11,-1.04,13.79,-3.48,-19.10,-31.63,39.27,17.38
-0.03,-0.11,-1.04,13.79,-3.48,-19.10,-31.63,39.27,17.38
-0.02,-0.07,-1.01,13.67,-2.01,-18.37,-31.63,39.27,17.38
-0.02,-0.07,-1.01,15.50,0.67,-17.27,-31.63,39.27,17.38
-0.02,-0.07,-1.00,15.50,0.67,-17.27,-31.63,39.27,17.38
-0.03,-0.07,-1.01,16.97,2.56,-16.60,-31.63,39.27,17.38
-0.03,-0.07,-1.01,16.97,2.56,-16.60,-32.15,38.28,17.97
-0.03,-0.08,-1.01,17.82,4.33,-17.09,-32.15,38.28,17.97
-0.03,-0.10,-1.06,17.82,6.65,-18.86,-32.15,38.28,17.97
-0.03,-0.10,-1.06,17.82,6.65,-18.86,-32.15,38.28,17.97
-0.02,-0.11,-1.05,16.05,9.03,-20.69,-32.15,38.28,17.97
-0.02,-0.11,-1.05,13.12,8.06,-21.91,-32.15,38.28,17.97
-0.03,-0.10,-1.03,13.12,8.06,-21.91,-32.15,38.28,17.97
-0.02,-0.09,-1.02,11.35,5.68,-21.91,-32.15,38.28,17.97
-0.02,-0.09,-1.02,11.35,5.68,-21.91,-32.15,38.28,17.97
-0.05,-0.10,-1.02,9.77,6.77,-20.32,-32.15,38.28,17.97
-0.05,-0.10,-1.02,7.69,8.85,-17.70,-32.57,37.00,18.04
-0.06,-0.11,-1.03,7.69,8.85,-17.70,-32.57,37.00,18.04
-0.04,-0.11,-1.06,8.97,7.45,-14.53,-32.57,37.00,18.04
-0.04,-0.11,-1.06,6.41,5.13,-10.99,-32.57,37.00,18.04
-0.05,-0.08,-1.04,6.41,5.13,-10.99,-32.57,37.00,18.04
-0.05,-0.09,-1.04,5.98,1.59,-8.00,-32.57,37.00,18.04
-0.05,-0.09,-1.04,5.98,1.59,-8.00,-32.57,37.00,18.04
-0.05,-0.07,-1.02,6.84,-1.10,-6.04,-32.57,37.00,18.04
-0.05,-0.07,-1.02,6.84,-1.10,-6.04,-32.57,37.00,18.04
-0.03,-0.08,-1.02,6.71,-1.83,-4.94,-32.57,37.00,18.04
-0.04,-0.09,-1.02,7.20,-1.71,-4.76,-31.95,36.80,18.37
-0.04,-0.09,-1.02,7.20,-1.71,-4.76,-31.95,36.80,18.37
-0.04,-0.09,-1.03,7.51,-1.28,-4.82,-31.95,36.80,18.37
-0.04,-0.09,-1.02,8.36,-1.34,-4.70,-31.95,36.80,18.37
-0.04,-0.09,-1.02,8.36,-1.34,-4.70,-31.95,36.80,18.37
-0.05,-0.07,-1.01,8.97,-1.46,-4.82,-31.95,36.80,18.37
-0.05,-0.07,-1.01,8.97,-1.46,-4.82,-31.95,36.80,18.37
-0.04,-0.07,-1.02,9.70,-0.92,-5.00,-31.95,36.80,18.37
-0.03,-0.08,-1.02,9.28,0.49,-5.68,-31.95,36.80,18.37
-0.03,-0.08,-1.02,9.28,0.49,-5.68,-31.95,36.80,18.37
-0.03,-0.07,-1.03,8.85,1.83,-6.47,-32.64,36.12,18.55
-0.03,-0.07,-1.03,7.81,2.32,-6.53,-32.64,36.12,18.55
-0.04,-0.08,-1.03,7.81,2.32,-6.53,-32.64,36.12,18.55
-0.04,-0.09,-1.03,6.90,1.59,-5.86,-32.64,36.12,18.55
-0.04,-0.09,-1.03,6.90,1.59,-5.86,-32.64,36.12,18.55
-0.04,-0.09,-1.03,5.31,1.53,-4.46,-32.64,36.12,18.55
-0.04,-0.09,-1.03,4.82,0.37,-2.99,-32.64,36.12,18.55
-0.04,-0.08,-1.02,4.82,0.37,-2.99,-32.64,36.12,18.55
-0.05,-0.07,-1.02,4.03,0.67,-1.77,-32.64,36.12,18.55
-0.05,-0.07,-1.02,4.03,0.67,-1.77,-32.64,36.12,18.55
-0.04,-0.07,-1.03,3.72,1.53,-1.10,-32.03,36.36,18.85
-0.03,-0.07,-1.03,4.03,2.26,-0.79,-32.03,36.36,18.85
-0.03,-0.07,-1.03,4.03,2.26,-0.79,-32.03,36.36,18.85
-0.04,-0.07,-1.03,3.97,2.50,-0.31,-32.03,36.36,18.85
-0.04,-0.07,-1.03,3.97,2.50,-0.31,-32.03,36.36,18.85
-0.04,-0.07,-1.02,4.21,1.77,0.18,-32.03,36.36,18.85
-0.04,-0.08,-1.03,4.27,1.22,0.79,-32.03,36.36,18.85
-0.04,-0.08,-1.03,4.27,1.22,0.79,-32.03,36.36,18.85
-0.04,-0.07,-1.03,4.39,0.06,1.28,-32.03,36.36,18.85
-0.04,-0.07,-1.03,4.39,0.06,1.28,-32.03,36.36,18.85
-0.04,-0.07,-1.04,4.64,-0.55,1.59,-32.48,35.83,19.25
-0.04,-0.07,-1.03,3.60,-1.04,1.83,-32.48,35.83,19.25
-0.04,-0.07,-1.03,3.60,-1.04,1.83,-32.48,35.83,19.25
-0.04,-0.07,-1.03,2.26,-1.77,2.32,-32.48,35.83,19.25
-0.06,-0.05,-1.02,2.26,-1.89,3.05,-32.48,35.83,19.25
-0.06,-0.05,-1.02,2.26,-1.89,3.05,-32.48,35.83,19.25
-0.04,-0.06,-1.02,1.83,-1.53,4.52,-32.48,35.83,19.25
-0.04,-0.06,-1.02,1.83,-1.53,4.52,-32.48,35.83,19.25
-0.02,-0.07,-1.03,2.01,-1.59,5.80,-32.48,35.83,19.25
-0.03,-0.06,-1.03,2.01,-2.20,7.14,-32.48,35.83,19.25
-0.03,-0.06,-1.03,2.01,-2.20,7.14,-31.74,36.72,20.63
-0.04,-0.09,-1.04,2.56,-2.69,9.70,-31.74,36.72,20.63
-0.04,-0.09,-1.04,1.95,-2.44,12.76,-31.74,36.72,20.63
-0.13,-0.09,-1.03,1.95,-2.44,12.76,-31.74,36.72,20.63
-0.05,-0.10,-1.03,3.78,-3.11,17.33,-31.74,36.72,20.63
-0.05,-0.10,-1.03,3.78,-3.11,17.33,-31.74,36.72,20.63
-0.05,-0.10,-1.02,2.14,-3.05,20.14,-31.74,36.72,20.63
-0.05,-0.10,-1.02,-0.31,-1.89,22.28,-31.74,36.72,20.63
-0.03,-0.11,-1.03,-0.31,-1.89,22.28,-31.74,36.72,20.63
-0.03,-0.11,-1.04,-1.77,-2.81,24.54,-31.74,36.72,20.63
-0.03,-0.11,-1.04,-1.77,-2.81,24.54,-30.79,36.87,18.64
-0.04,-0.11,-1.04,-2.20,-5.31,26.79,-30.79,36.87,18.64
-0.04,-0.13,-1.05,-4.21,-7.32,30.58,-30.79,36.87,18.64
-0.04,-0.13,-1.05,-4.21,-7.32,30.58,-30.79,36.87,18.64
0.00,-0.13,-1.08,-6.90,-9.03,35.40,-30.79,36.87,18.64
0.00,-0.13,-1.08,-6.90,-9.03,35.40,-30.79,36.87,18.64
-0.11,-0.12,-1.03,-12.02,-10.38,41.50,-30.79,36.87,18.64
-0.04,-0.07,-0.99,-18.13,-11.90,43.95,-30.79,36.87,18.64
-0.04,-0.07,-0.99,-18.13,-11.90,43.95,-30.79,36.87,18.64
-0.05,-0.09,-1.00,-23.74,-10.44,43.95,-30.79,36.87,18.64
-0.05,-0.09,-1.00,-23.74,-10.44,43.95,-29.80,38.55,18.01
0.02,-0.17,-0.99,-24.78,-8.85,42.79,-29.80,38.55,18.01
-0.02,-0.17,-0.95,-17.40,-7.26,53.41,-29.80,38.55,18.01
-0.02,-0.17,-0.95,-17.40,-7.26,53.41,-29.80,38.55,18.01
-0.03,-0.24,-0.96,-9.34,0.18,64.94,-29.80,38.55,18.01
-0.10,-0.20,-0.97,2.01,12.51,82.34,-29.80,38.55,18.01
-0.10,-0.20,-0.97,2.01,12.51,82.34,-29.80,38.55,18.01
-0.10,-0.22,-1.01,11.47,20.75,97.90,-29.80,38.55,18.01
-0.10,-0.22,-1.01,11.47,20.75,97.90,-29.80,38.55,18.01
-0.09,-0.18,-1.11,18.13,23.13,114.44,-29.80,38.55,18.01
-0.05,-0.13,-1.06,14.04,15.32,120.36,-27.33,43.18,16.93
-0.05,-0.13,-1.06,14.04,15.32,120.36,-27.33,43.18,16.93
0.12,-0.01,-1.02,8.06,10.38,120.18,-27.33,43.18,16.93
0.27,0.01,-1.05,6.29,7.14,115.84,-27.33,43.18,16.93
0.27,0.01,-1.05,6.29,7.14,115.84,-27.33,43.18,16.93
0.08,0.15,-1.05,1.71,6.71,102.36,-27.33,43.18,16.93
0.08,0.15,-1.05,1.71,6.71,102.36,-27.33,43.18,16.93
0.01,0.16,-0.95,-1.95,6.53,84.66,-27.33,43.18,16.93
-0.02,0.05,-0.97,-0.24,17.03,64.76,-27.33,43.18,16.93
-0.02,0.05,-0.97,-0.24,17.03,64.76,-27.33,43.18,16.93
-0.04,0.01,-1.01,-0.55,28.56,47.85,-26.16,46.13,14.17
-0.06,-0.04,-1.02,-3.17,34.67,33.20,-26.16,46.13,14.17
-0.06,-0.04,-1.02,-3.17,34.67,33.20,-26.16,46.13,14.17
-0.13,-0.10,-1.05,-2.08,36.44,27.40,-26.16,46.13,14.17
-0.13,-0.10,-1.05,-2.08,36.44,27.40,-26.16,46.13,14.17
-0.08,-0.14,-1.09,1.34,30.58,31.98,-26.16,46.13,14.17
-0.10,-0.14,-1.08,1.65,19.90,36.74,-26.16,46.13,14.17
-0.10,-0.14,-1.08,1.65,19.90,36.74,-26.16,46.13,14.17
-0.13,-0.12,-1.04,2.01,7.26,37.66,-26.16,46.13,14.17
-0.13,-0.12,-1.04,2.01,7.26,37.66,-26.16,46.13,14.17
-0.08,-0.11,-1.04,2.01,0.06,39.06,-24.69,47.63,12.98
-0.06,-0.12,-1.07,3.60,-3.54,42.97,-24.69,47.63,12.98
-0.06,-0.12,-1.07,3.60,-3.54,42.97,-24.69,47.63,12.98
0.00,-0.11,-1.09,7.57,-6.04,46.88,-24.69,47.63,12.98
0.00,-0.11,-1.09,15.50,-8.79,52.61,-24.69,47.63,12.98
0.04,-0.03,-1.10,15.50,-8.79,52.61,-24.69,47.63,12.98
0.07,0.02,-1.10,20.57,-12.51,57.01,-24.69,47.63,12.98
0.07,0.02,-1.10,20.57,-12.51,57.01,-24.69,47.63,12.98
0.02,-0.01,-1.10,23.93,-16.48,56.09,-24.69,47.63,12.98
-0.03,-0.07,-1.09,25.45,-18.74,52.80,-22.23,48.88,13.84
-0.03,-0.07,-1.09,25.45,-18.74,52.80,-22.23,48.88,13.84
0.01,-0.08,-1.07,25.33,-16.24,54.02,-22.23,48.88,13.84
0.01,-0.08,-1.07,26.79,-13.92,62.01,-22.23,48.88,13.84
-0.04,-0.10,-1.11,26.79,-13.92,62.01,-22.23,48.88,13.84
-0.02,-0.08,-1.07,25.76,-18.13,64.82,-22.23,48.88,13.84
-0.02,-0.08,-1.07,25.76,-18.13,64.82,-22.23,48.88,13.84
0.03,-0.07,-1.05,26.37,-22.64,74.65,-22.23,48.88,13.84
0.03,-0.07,-1.05,31.49,-31.43,88.38,-22.23,48.88,13.84
0.09,-0.04,-1.02,31.49,-31.43,88.38,-22.23,48.88,13.84
0.09,-0.05,-0.99,41.26,-47.73,111.76,-18.69,52.10,15.03
0.09,-0.05,-0.99,50.84,-68.42,132.87,-18.69,52.10,15.03
0.08,-0.01,-1.00,50.84,-68.42,132.87,-18.69,52.10,15.03
0.18,-0.10,-0.85,55.24,-90.82,152.47,-18.69,52.10,15.03
0.18,-0.10,-0.85,55.24,-90.82,152.47,-18.69,52.10,15.03
0.14,-0.08,-0.93,61.58,-71.04,161.44,-18.69,52.10,15.03
0.14,-0.08,-0.93,66.10,-54.44,162.72,-18.69,52.10,15.03
0.14,-0.04,-1.06,66.10,-54.44,162.72,-18.69,52.10,15.03
0.04,0.03,-1.05,49.07,-49.62,162.17,-18.69,52.10,15.03
0.04,0.03,-1.05,49.07,-49.62,162.17,-18.69,52.10,15.03
0.10,0.09,-0.97,38.45,-44.07,157.10,-13.10,54.31,18.85
0.02,0.08,-0.87,29.11,-41.69,159.97,-13.10,54.31,18.85
0.02,0.08,-0.87,29.11,-41.69,159.97,-13.10,54.31,18.85
-0.04,0.07,-0.99,23.19,-40.16,163.88,-13.10,54.31,18.85
-0.04,0.07,-0.99,18.31,-34.61,161.13,-13.10,54.31,18.85
0.06,0.07,-0.93,18.31,-34.61,161.13,-13.10,54.31,18.85
0.00,-0.00,-0.95,10.25,-25.51,157.78,-13.10,54.31,18.85
0.00,-0.00,-0.95,10.25,-25.51,157.78,-13.10,54.31,18.85
-0.02,0.03,-0.99,6.10,-17.33,157.17,-13.10,54.31,18.85
-0.02,0.03,-0.99,2.99,-8.42,153.44,-13.10,54.31,18.85
-0.03,0.06,-0.94,2.99,-8.42,153.44,-5.58,57.06,21.12
-0.08,0.01,-0.88,1.65,5.13,138.00,-5.58,57.06,21.12
-0.08,0.01,-0.88,-0.49,23.56,114.69,-5.58,57.06,21.12
-0.04,0.04,-0.89,-0.49,23.56,114.69,-5.58,57.06,21.12
-0.01,0.07,-0.95,-6.04,39.55,97.35,-5.58,57.06,21.12
-0.01,0.07,-0.95,-6.04,39.55,97.35,-5.58,57.06,21.12
0.08,0.09,-0.99,-10.80,48.58,86.98,-5.58,57.06,21.12
0.08,0.09,-0.99,-11.84,50.78,80.14,-5.58,57.06,21.12
0.11,0.09,-1.04,-11.84,50.78,80.14,-5.58,57.06,21.12
0.09,0.08,-1.04,-12.15,51.15,74.40,-5.58,57.06,21.12
0.09,0.08,-1.04,-12.15,51.15,74.40,-1.44,58.29,20.30
0.10,0.04,-1.00,-10.13,50.96,71.35,-1.44,58.29,20.30
0.08,0.03,-1.04,-7.08,51.94,72.63,-1.44,58.29,20.30
0.08,0.03,-1.04,-7.08,51.94,72.63,-1.44,58.29,20.30
0.09,-0.02,-1.06,-3.60,49.26,78.19,-1.44,58.29,20.30
0.09,-0.02,-1.06,-3.60,49.26,78.19,-1.44,58.29,20.30
0.02,-0.00,-1.10,-1.71,46.94,84.72,-1.44,58.29,20.30
0.01,-0.04,-0.98,3.30,45.96,85.21,-1.44,58.29,20.30
0.01,-0.04,-0.98,3.30,45.96,85.21,-1.44,58.29,20.30
-0.03,-0.01,-1.07,15.44,50.17,95.83,-1.44,58.29,20.30
-0.03,-0.01,-1.07,15.44,50.17,95.83,4.09,59.25,19.27
-0.04,-0.01,-1.05,24.54,50.78,105.65,4.09,59.25,19.27
-0.06,-0.02,-1.10,36.74,54.50,112.55,4.09,59.25,19.27
-0.06,-0.02,-1.10,36.74,54.50,112.55,4.09,59.25,19.27
-0.00,0.07,-1.20,41.69,59.75,114.81,4.09,59.25,19.27
0.04,0.03,-1.04,38.45,52.31,107.60,4.09,59.25,19.27
0.04,0.03,-1.04,38.45,52.31,107.60,4.09,59.25,19.27
-0.00,0.10,-1.08,35.52,41.81,101.01,4.09,59.25,19.27
-0.00,0.10,-1.08,35.52,41.81,101.01,4.09,59.25,19.27
0.01,0.14,-1.14,33.69,35.03,99.24,4.09,59.25,19.27
0.04,0.19,-1.12,33.20,27.71,95.09,9.19,59.36,18.92
0.04,0.19,-1.12,33.20,27.71,95.09,9.19,59.36,18.92
0.01,0.16,-1.10,28.69,16.36,83.98,9.19,59.36,18.92
-0.01,0.11,-1.08,22.40,3.72,73.91,9.19,59.36,18.92
-0.01,0.11,-1.08,22.40,3.72,73.91,9.19,59.36,18.92
-0.04,0.08,-1.07,16.36,-4.39,69.03,9.19,59.36,18.92
-0.04,0.08,-1.07,16.36,-4.39,69.03,9.19,59.36,18.92
-0.07,0.04,-1.04,10.93,-4.94,67.32,9.19,59.36,18.92
-0.10,0.01,-1.00,9.77,-1.04,70.74,9.19,59.36,18.92
-0.10,0.01,-1.00,9.77,-1.04,70.74,9.19,59.36,18.92
-0.13,-0.03,-0.95,14.04,6.84,78.12,13.51,58.62,21.25
-0.11,0.00,-0.92,19.53,16.24,88.13,13.51,58.62,21.25
-0.11,0.00,-0.92,19.53,16.24,88.13,13.51,58.62,21.25
-0.12,0.02,-0.91,21.42,27.53,94.42,13.51,58.62,21.25
-0.12,0.02,-0.91,21.42,27.53,94.42,13.51,58.62,21.25
-0.11,0.02,-0.94,16.85,35.28,93.14,13.51,58.62,21.25
-0.13,0.02,-0.94,2.62,32.84,87.46,13.51,58.62,21.25
-0.13,0.02,-0.94,2.62,32.84,87.46,13.51,58.62,21.25
-0.09,0.10,-1.01,-15.01,27.65,79.77,13.51,58.62,21.25
-0.09,0.10,-1.01,-15.01,27.65,79.77,17.83,57.90,20.24
-0.02,0.20,-1.08,-30.70,20.57,67.99,17.83,57.90,20.24
-0.03,0.25,-1.08,-37.41,8.00,56.76,17.83,57.90,20.24
-0.03,0.25,-1.08,-37.41,8.00,56.76,17.83,57.90,20.24
-0.02,0.24,-0.96,-33.57,-1.89,52.31,17.83,57.90,20.24
-0.08,0.32,-0.78,-31.80,6.59,52.31,17.83,57.90,20.24
